,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1440,0.015189299,-0.6454421,0.014268508,-0.081786536,0.20159478,-0.156999,6.70309,-0.15502399,-0.0889588,-1.2552149,0.012364627,-0.15953064,-0.15924962,2.0660958,-0.15569669,0.67353165,-1.1425959,0.95008236,7.2612844,26.69608,0.12516744
1441,0.03188734,-0.6499719,0.005148821,-0.013522217,0.03827992,-0.16985123,7.1683903,-0.1482548,-0.01402712,-1.3287106,0.04684424,-0.20141552,-0.10760581,2.0602498,-0.25708348,0.924758,-0.94504255,0.97245723,6.762007,26.089188,0.30651018
1442,0.01847005,-0.71111184,0.01024174,-0.09133859,0.19844727,-0.16765745,5.2789054,-0.16011868,-0.11106394,-0.18948822,-0.0757591,-0.15977877,-0.07506322,-1.8687783,-0.28311086,0.34844264,-1.3764869,0.8168536,4.0373816,21.904985,0.09202722
1443,0.015766537,-0.6411628,0.021833163,-0.18976495,0.19989105,-0.15659918,6.7017665,-0.1557294,-0.09142387,-1.2590505,-0.015982764,-0.15808338,-0.17061518,2.1403873,-0.16275598,0.6638495,-1.1448174,0.8247221,7.3923697,26.52995,0.1248548
1444,0.02865382,-0.64764655,0.0073285913,-0.05466086,0.041324764,-0.17074549,7.3288016,-0.15380287,-0.05170846,-1.2756127,0.0047302963,-0.19786441,-0.15036823,2.039497,-0.13590679,1.0105584,-0.9513905,0.95019776,7.232074,26.572906,0.37374875
1445,0.024136528,-0.647312,0.014835266,0.07698729,0.1980733,-0.1574739,6.5903544,-0.14955571,-0.092650875,-1.2693496,-0.009004978,-0.15968795,-0.14119026,2.1389794,-0.27274454,0.5797851,-1.1324829,0.7482873,6.925938,26.374449,0.09570103
1446,0.015254901,-0.6378059,0.016242601,-0.086329855,0.19978364,-0.15692753,6.703692,-0.15525208,-0.08930662,-1.2528722,-0.015808001,-0.15726057,-0.15904872,2.124418,-0.15332536,0.66166383,-1.1424202,0.95898485,7.2714524,26.651234,0.12187945
1447,0.013634654,-0.64769256,0.0155321695,-0.08717528,0.19889063,-0.18059959,6.699562,-0.15586482,-0.099124365,-1.2215968,0.011579683,-0.15741868,-0.15990035,2.048605,-0.14892207,0.670401,-1.1430516,0.96289575,7.2667084,26.708334,0.123439096
1448,0.008052669,-0.21114883,0.013519713,-0.08718609,0.15258743,-0.080285914,3.7807505,-0.1514167,-0.117064334,-0.9487771,0.2018757,-0.7005346,-0.14594895,0.52595454,-0.41339314,0.79500854,-1.3841348,1.0334246,-1.6694083,17.98484,-0.085462786
1449,0.04276478,-0.71912515,0.010943997,-0.21877173,0.26989746,0.004680501,5.5449443,-0.17747717,0.2745312,-0.33646753,-0.020718768,-0.14646058,-0.27285236,-1.209815,-0.24105212,0.35997197,-1.169671,1.0344172,5.3650994,22.27693,0.07375715
1450,0.0150379175,-0.6408122,0.0148328645,-0.08076212,0.19210444,-0.15769167,6.5957317,-0.15264513,-0.0917213,-1.2422605,-0.013800694,-0.15798843,-0.12043247,2.133424,-0.27780953,0.5778627,-1.1362512,0.9879486,6.711881,26.250887,0.11814675
1451,0.039346762,-0.22781116,0.0002691342,-0.14610527,0.036226295,-0.094804004,3.4327793,-0.16650265,0.13021256,-1.0787793,0.13401954,-0.9264884,-0.11287169,-0.6607339,-0.46658242,0.6494205,-1.4077768,1.0025337,-2.7160604,15.1772995,0.088527024
1452,0.022449505,-0.6420332,0.025282385,-0.29183096,0.20227788,-0.15576638,6.704232,-0.15491332,-0.16086183,-1.0682358,-0.12185554,-0.1639251,-0.16353871,2.129376,-0.15761203,0.6568363,-1.1447705,0.5845935,7.329786,26.222988,0.1142295
1453,0.0137804,-0.20884173,0.013577834,-0.21237263,0.1578894,-0.078185104,3.7784212,-0.1536722,-0.112960465,-0.9394035,0.22799952,-0.69855756,-0.15007825,0.46909326,-0.4103206,0.8127671,-1.3841076,1.2248029,-1.6658033,17.909739,-0.076545574
1454,0.01669148,-0.6425022,0.015361742,-0.084664576,0.20100416,-0.18539724,6.7039948,-0.15360944,-0.1306044,-1.156204,-0.06765487,-0.16429743,-0.15331435,2.1013086,-0.14757094,0.66624963,-1.142849,0.9736937,7.2583556,26.687967,0.12227484
1455,0.028085897,-0.22985756,0.014770189,-0.3060494,0.21022737,-0.07698391,3.3889666,-0.16365917,-0.14285932,-0.7179782,-0.104749344,-0.7102076,-0.14073333,0.5328244,-0.46314013,0.7926844,-1.4297162,0.9313558,-2.59082,16.646555,0.441806
1456,0.013206123,-0.660013,-0.016037917,0.10025417,-0.024378521,-0.023491636,7.851587,-0.16128212,-0.018873665,-1.8254944,-0.039077602,-0.14839444,-0.1395246,1.9102654,0.82923836,0.75210345,8.627002,0.15748411,6.2710023,37.54834,1.1633027
1457,0.007010457,-0.66399807,-0.015893897,-0.059763514,-0.03608995,-0.02188146,7.8472385,-0.16158076,-0.016353024,-1.816885,-0.013673342,-0.1464433,-0.14060687,1.8343949,0.8795113,0.759521,8.602156,0.42352197,6.286612,37.54773,1.1643875
1458,0.05481142,-0.64785,0.0069361194,-0.1538302,0.039004475,-0.15366869,7.154532,-0.14731771,-0.011255798,-1.2942065,0.017025337,-0.193383,-0.13755642,2.0640578,-0.25100476,0.9255868,-0.9419433,0.96679884,6.3994555,25.71259,0.23396096
1459,0.02865254,-0.21058393,0.0049760165,-0.03628531,0.035709877,-0.09277484,3.8863213,-0.1597653,0.12565462,-1.0015862,-0.0031593998,-0.95630896,-0.1424978,0.58174586,-0.43780777,0.95136005,-1.3705585,1.0069563,-3.0830686,16.569622,0.1903527
1460,0.035947934,-0.22659455,0.008470348,-0.20189029,0.26875103,-0.07845579,2.9664063,-0.18328592,-0.10583707,-1.0134484,0.042155698,-0.66482407,-0.2869612,-1.1929793,-0.4094716,0.5032804,-1.4694958,0.9556557,-2.2226036,14.861762,0.69129497
1461,0.036053676,-0.26415503,0.008546449,-0.09819938,0.267602,-0.09258426,4.5728397,-0.18804258,-0.10711786,-0.3507942,-0.013934418,-0.18342458,-0.28590268,-1.1663156,-0.2582514,0.35973102,-1.2323282,0.7722935,2.1242647,19.142416,0.7172859
1462,0.02514334,-0.6569613,0.013615421,-0.043446157,0.20250908,-0.12782766,5.934383,-0.15145701,0.25814167,-0.2570721,-0.007400007,-0.15799561,-0.13376312,0.68135387,-0.2630776,0.60176045,-1.1337095,1.1434692,4.26645,23.76572,0.10332098
1463,0.03351441,-0.20537226,0.005069914,-0.1794707,0.03897502,-0.07741618,3.8812206,-0.16048174,0.121474355,-0.99084264,0.020803409,-0.9537966,-0.14725195,0.5175827,-0.4383592,0.8743882,-1.3745805,1.1900668,-3.202966,16.389149,0.19761121
1464,0.011734849,-0.6453043,0.020888517,0.1360596,0.19991697,-0.15737267,6.707758,-0.15526459,-0.09542888,-1.2647041,0.014802574,-0.15957671,-0.17125504,2.1069396,-0.15987474,0.6735573,-1.1444764,0.7235562,7.4727063,26.796247,0.12638378
1465,0.019834917,-0.21282929,0.009946103,-0.1583748,0.20104623,-0.0760605,4.9592986,-0.16335645,-0.11761895,-0.24033856,0.053652793,-0.2109943,-0.14967784,0.5707644,-0.2838337,0.59297436,-1.1958357,1.1275853,1.4815853,20.981056,0.6894319
1466,0.009429687,-0.20850104,0.00962079,-0.24014017,0.2024483,-0.07694219,3.347436,-0.16321827,-0.115659945,-0.9126622,0.023379233,-0.6941617,-0.15134598,0.5513703,-0.44522116,0.73597294,-1.4327961,1.1290492,-2.9186335,16.63518,0.7729084
1467,0.00991117,-0.23594403,0.014356477,-0.36655286,0.15408231,-0.04932211,3.7815945,-0.15582813,-0.11258835,-0.9527497,0.2065183,-0.70014083,-0.14811206,0.5420809,-0.41983062,0.8029678,-1.3859584,0.6989735,-1.6686763,17.400215,-0.080327176
1468,0.009938767,-0.20904927,0.0127366865,-0.20901282,0.16065563,-0.10325181,3.7746305,-0.15378824,-0.11647252,-0.91587216,0.22636423,-0.6998867,-0.14840104,0.46162194,-0.41048014,0.813059,-1.3842509,1.2243447,-1.6676213,17.908894,-0.07602265
1469,0.012424294,-0.6468346,0.01574508,0.077846274,0.19977447,-0.15814817,6.7082305,-0.15498058,-0.087731294,-1.2735494,0.014370046,-0.1586227,-0.15779872,2.0540438,-0.15030764,0.67164654,-1.142401,0.69759864,7.2942,26.778223,0.124523416
1470,0.02993108,-0.65850097,0.011408396,-0.15189402,0.20434415,0.0052601444,5.9320526,-0.15222335,0.27327517,-0.270467,0.014782544,-0.15521696,-0.1347978,0.58618546,-0.26455057,0.6014566,-1.1343464,1.2195445,4.7847476,24.241331,0.114316486
1471,0.012894317,-0.21552275,0.012735581,-0.21392466,0.16385771,-0.10345466,3.8062434,-0.15398319,-0.1327884,-0.8932515,0.22473334,-0.6996308,-0.1505114,0.46394405,-0.4119482,0.8134578,-1.3847841,1.2290862,-1.6704571,17.895012,-0.09273613
1472,0.022716,-0.63455474,0.016156059,-0.082372494,0.20295903,-0.16243625,6.688293,-0.15368895,-0.12875976,-1.0633248,-0.059131283,-0.16287775,-0.15472035,2.046316,-0.1984634,0.80348694,-1.1475718,0.974078,7.2573776,26.602127,0.052335206
1473,0.008215695,-0.23942421,0.018797968,-0.054102708,0.15453605,-0.0625051,3.7954288,-0.15354122,-0.11719106,-0.92402804,0.2088,-0.69998115,-0.13425638,0.53989446,-0.42491013,0.83320814,-1.3869128,0.72407603,-1.6386915,17.735796,-0.08234612
1474,0.02742732,-0.6431862,0.0065042106,-0.055580005,0.044091307,-0.16074891,7.2733436,-0.1502589,-0.099365205,-1.088246,-0.07587168,-0.20734781,-0.15404452,2.035242,-0.18555984,1.1393701,-0.9569649,0.9588616,7.23304,26.53845,0.31959987
1475,0.013199465,-0.20905785,0.0139861945,-0.21163197,0.15801215,-0.07882571,3.7791505,-0.1539546,-0.11329542,-0.93796575,0.22894111,-0.69980466,-0.14984787,0.47238973,-0.40986276,0.8174937,-1.384647,1.2198008,-1.6671315,17.906181,-0.07734756
1476,0.013465986,-0.64728165,0.016302066,-0.083320946,0.20152618,-0.17724876,6.5949097,-0.15209068,-0.10130261,-1.1967417,-0.001977499,-0.16215898,-0.114324786,2.134376,-0.2779473,0.6007882,-1.1354649,0.99840593,6.8887143,25.990114,0.13517696
1477,0.02921286,-0.2120401,0.0042904313,-0.1390621,-0.17288867,-0.09275099,4.5847616,-0.15088102,0.12473267,-1.0085144,0.25952637,-0.95691085,-0.14829995,0.458931,-0.38080758,0.9638338,-1.2268221,1.2663748,-1.2594004,18.34632,0.5537315
1478,0.005748375,-0.6394141,0.015147556,-0.07606981,0.20418257,-0.18574716,6.7044015,-0.15352133,-0.13159648,-1.161956,-0.06604952,-0.1646778,-0.1519362,2.10366,-0.15250859,0.66339004,-1.1428325,0.96956396,7.264154,26.694378,0.11991577
1479,0.0028896662,-0.6394564,0.02005979,0.27903843,0.19427347,-0.09688434,6.6806445,-0.15121485,-0.043330025,-1.2559464,-0.0039722743,-0.15719558,-0.15798143,2.1273236,-0.17924722,0.791132,-1.1441267,0.6963426,7.3400598,26.890762,0.12065422
1480,0.042675957,-0.65918946,0.004427655,-0.08869847,0.037762582,-0.1388243,6.4957695,-0.1523601,0.34774578,-0.3363981,0.12861635,-0.20068166,-0.12211155,0.5489811,-0.2093469,0.8397892,-0.94122654,1.2300359,4.067707,23.585052,0.16089307
1481,0.00611132,-0.6327044,0.016397199,-0.042556234,0.20244212,-0.16438313,6.7141104,-0.15426005,-0.12568638,-1.215691,-0.062276416,-0.1675508,-0.15533583,2.118086,-0.15236011,0.66919136,-1.1443903,0.9629347,7.2479706,26.675077,0.12312346
1482,0.010747693,-0.6440772,0.015180589,-0.045555707,0.19883531,-0.17283235,6.706155,-0.15584943,-0.0966139,-1.2516485,0.014141216,-0.15902995,-0.15717268,2.0499985,-0.1482656,0.6713308,-1.1425129,0.9605333,7.2711897,26.671618,0.12207589
1483,0.026953777,-0.6469958,0.008344952,-0.025264602,0.035939727,-0.15666741,7.2898965,-0.15311518,-0.023252223,-1.3265034,0.012414854,-0.20177005,-0.15074915,2.0298154,-0.13712858,0.99655694,-0.95195353,0.9571103,7.2270637,26.615862,0.37324008
1484,0.00313941,-0.639052,0.015085783,0.2800487,0.19587214,-0.097044125,6.7076387,-0.15039857,-0.087425835,-1.2641591,-0.0065656174,-0.15800048,-0.15715459,2.1251936,-0.100365154,0.65493965,-1.1422486,0.6958127,7.348407,26.971975,0.11927016
1485,0.042572368,-0.64448404,0.005842128,-0.050153185,0.050674662,-0.1600947,7.1766734,-0.14602011,-0.092782564,-1.1078358,-0.08343441,-0.21050411,-0.11350962,2.054574,-0.25263062,0.9230865,-0.94598585,0.99134684,6.5165396,25.88952,0.31963465
1486,0.013744802,-0.21026295,0.0137055,-0.21341671,0.15804215,-0.0786854,3.779103,-0.15362161,-0.112286046,-0.934075,0.20215465,-0.69839877,-0.14744627,0.5379162,-0.4109926,0.81745315,-1.3839897,1.2260473,-1.6300814,17.895693,-0.07624817
1487,0.009853901,-0.2424918,0.013319849,-0.39687315,0.15452251,-0.04024731,3.7938895,-0.15439853,-0.11817914,-0.92866457,0.29245913,-0.7035852,-0.13425598,0.4515944,-0.42615184,0.82481205,-1.3875202,0.7291343,-1.6740656,17.489363,-0.15295899
1488,0.052251313,-0.6538489,0.0021979827,-0.12539005,0.053424,0.0025435588,6.4967237,-0.14709416,0.27015066,-0.109005205,-0.08448846,-0.21019791,-0.13445345,0.57135475,-0.24420182,0.91644496,-0.9401147,1.1781673,4.6087227,24.062832,0.17356056
1489,0.010454712,-0.63550264,-0.021563618,0.057315327,-0.035024133,0.022752836,7.8624663,-0.1608894,-0.025185982,-1.8271195,-0.037657373,-0.14952396,-0.13207835,1.9299045,0.75175333,0.7371672,8.3537245,0.51350653,6.2707543,36.860855,0.87927717
1490,0.020734418,-0.21152842,0.006255405,-0.15782622,0.20255719,-0.07487394,4.9591084,-0.16285053,-0.10885625,-0.27500445,0.018944114,-0.26361328,-0.14967817,0.56529284,-0.28680423,0.59809077,-1.1955159,1.1272943,1.4733672,20.98696,0.76408637
1491,0.03484162,-0.2284676,0.01331323,-0.22296849,0.22281657,-0.077309325,3.3301349,-0.17975399,-0.1075141,-1.0031258,0.22421668,-0.6737023,-0.28561002,-1.3597318,-0.39854145,0.6009301,-1.4222089,1.0192447,-1.0507466,16.000217,-0.112688094
1492,0.020114874,-0.21659936,0.00027802988,0.061552927,0.036985345,-0.025532728,3.7407615,-0.15692842,0.12658514,-1.0107573,0.0065001934,-0.95210624,-0.14532596,0.63871586,-0.40201122,0.8460936,-1.3758171,0.8823609,-3.8167384,16.024136,0.22854698
1493,0.014620738,-0.65877634,0.027555272,-0.29725122,0.1954171,-0.14793468,6.6948657,-0.1554684,-0.08090401,-1.2378027,0.010064935,-0.15890478,-0.16954538,2.0635595,-0.23546073,0.83040106,-1.1500616,0.5588372,7.360095,26.175222,0.124736615
1494,0.012403939,-0.6373235,0.016632354,-0.08136504,0.20165151,-0.15666549,6.7053237,-0.15484829,-0.096588686,-1.254687,0.013953041,-0.15865943,-0.15948151,2.0594716,-0.15127692,0.6615677,-1.1457386,0.97040653,7.2312074,26.719404,0.12286858
1495,0.049896456,-0.64786917,0.026680604,-0.11469637,0.038353253,-0.17140685,7.118729,-0.14892952,0.037533246,-1.3236486,-0.0034659668,-0.20207,-0.13049963,2.1297204,-0.32802624,1.1045654,-1.166121,0.94097495,6.3508363,25.439842,0.22609593
1496,0.01293953,-0.23661473,0.015245156,-0.39345863,0.15676741,-0.047654863,3.7793593,-0.15499143,-0.11708216,-0.94351405,0.20544684,-0.7008208,-0.14245012,0.52899426,-0.4255771,0.79512614,-1.3864052,0.7047019,-1.67376,17.425095,-0.08561074
1497,0.03534603,-0.26440984,0.008486247,-0.08478208,0.26630822,-0.09270347,5.086021,-0.18676275,0.2814564,-0.35641453,-0.014262706,-0.18346843,-0.28538805,-1.1586399,-0.25843117,0.31924936,-1.232098,0.7769537,3.6845489,20.688576,1.1021664
1498,0.03046439,-0.23732615,0.0058555766,-0.32965663,-0.1699623,-0.06250905,4.58438,-0.15310407,0.123734176,-1.0066305,0.20580427,-0.9570587,-0.14627758,0.5319046,-0.39402074,0.95132077,-1.228606,0.75340354,-1.264376,17.792007,0.63188505
1499,0.020470567,-0.20613582,0.011475992,-0.19304527,0.20187405,0.0052004755,5.8590794,-0.16254665,0.26903147,-0.26777717,-0.015006495,-0.21566434,-0.14902952,0.64280295,-0.2772123,0.5440487,-1.1576881,1.1386002,3.8989978,23.343102,1.1247249
1500,0.009350454,-0.21064939,0.013168194,-0.076950945,0.15514958,-0.09459238,3.7787294,-0.15325485,-0.1133094,-0.9419924,0.1996598,-0.70074314,-0.14701048,0.52864236,-0.41254643,0.8002487,-1.3841261,1.0314168,-1.6700625,17.952114,-0.08162549
1501,0.012175395,-0.6494327,0.012666978,-0.08694396,0.19804381,-0.15121788,6.6895013,-0.15598345,-0.101706095,-1.2464871,0.074079886,-0.16072077,-0.16897954,2.0521915,-0.18569914,0.8003543,-1.148868,0.96954006,7.2083864,26.70312,0.054225694
1502,0.010343462,-0.20868133,0.012429797,-0.18015048,0.1593283,-0.09590369,3.7797656,-0.15380728,-0.11326375,-0.93468046,0.22957373,-0.7003896,-0.14409967,0.46709803,-0.40735227,0.8278686,-1.3841,1.2241291,-1.6309745,17.913336,-0.07580473
1503,0.014415908,-0.6471145,0.02604385,-0.2949116,0.19711025,-0.14973171,6.6804104,-0.15678062,-0.07890251,-1.2569999,-0.013320629,-0.15676855,-0.16980045,2.1401365,-0.22191931,0.8398862,-1.3642588,0.5775522,7.3308086,25.986456,0.11646105
1504,0.009344341,-0.213466,0.008627031,-0.15985005,0.20855933,-0.10035384,3.3416393,-0.16373537,-0.11895293,-0.8957636,0.055969898,-0.69744503,-0.14754276,0.57100683,-0.44314128,0.7322262,-1.4330785,1.1321429,-2.9575093,16.641672,0.7059921
1505,0.03126604,-0.2284134,0.012282953,-0.19242623,0.2214331,-0.077943206,3.3325305,-0.17934866,-0.10625917,-1.0171765,0.1980073,-0.67485225,-0.28517237,-1.2897433,-0.4012547,0.5936438,-1.4220731,1.021143,-1.0519905,15.955833,-0.116144195
1506,0.028568361,-0.64762634,0.014351336,-0.17836425,0.20154348,-0.12622987,6.5871997,-0.15171432,-0.0864758,-1.1391811,-0.0063037532,-0.15545452,-0.13482177,2.1350179,-0.2914134,0.6048017,-1.1343241,1.0081881,6.9610233,26.27297,0.10343633
1507,0.014816638,-0.6440388,0.01617088,-0.08493412,0.20002194,-0.15670902,6.7039976,-0.15541129,-0.0967589,-1.2403332,0.013280177,-0.15716706,-0.15960665,2.0518966,-0.15144446,0.67046523,-1.1425561,0.96243817,7.2642183,26.68636,0.12355205
1508,0.022820301,-0.643212,0.025289712,-0.29153425,0.20267515,-0.15558377,6.7041698,-0.15494728,-0.16054702,-1.0688062,-0.059385326,-0.16369477,-0.16367614,2.06258,-0.15406054,0.6662232,-1.1448743,0.5849701,7.3275504,26.281103,0.049653992
1509,0.023799855,-0.70979255,0.012721284,0.012857222,0.26648164,-0.15816863,5.3339624,-0.17483436,-0.08879065,-0.26582748,-0.01421292,-0.15207326,-0.17560989,-2.6811612,-0.20171453,0.43207273,-1.1786758,0.5811697,4.9376907,21.720467,0.0810752
1510,0.013008949,-0.6469269,0.013590989,-0.041697793,0.20295687,-0.17254938,6.603924,-0.15119755,-0.09331792,-1.2546563,-0.009544164,-0.15860295,-0.11318778,2.1388764,-0.27796108,0.5975979,-1.1356376,1.0039852,6.813197,26.074968,0.118855834
1511,0.0051381644,-0.63278186,0.02001392,-0.043321695,0.031078422,-0.16425838,8.64494,-0.15453021,-0.07841939,-1.7460585,-0.06052344,-0.15191507,-0.15410858,2.1102345,-0.20290561,0.6856946,4.8833313,0.9738789,5.9882245,32.47935,0.90284806
1512,0.033195183,-0.2122278,0.0038034278,-0.17960341,-0.1707298,-0.09829837,4.579259,-0.1512111,0.12270513,-0.9853816,0.22557747,-0.95610195,-0.1498435,0.45966396,-0.37882322,0.976078,-1.228196,1.2650317,-1.2196523,18.376856,0.6218172
1513,0.005535884,-0.6618835,0.0131775085,0.17768988,0.1959874,0.064097814,5.9345517,-0.15002261,0.27819875,-0.2776669,-0.03218858,-0.15473738,-0.119880885,0.50573266,-0.1852957,0.5367389,-1.1339283,1.0594158,4.7455134,24.377703,0.0957409
1514,0.01149092,-0.6393863,0.016025111,0.09053879,0.1973175,-0.1669497,6.680945,-0.155583,-0.04475927,-1.2581296,-0.015105678,-0.15898336,-0.15811308,2.127564,-0.22369163,0.80508816,-1.1469426,0.6980657,7.309859,26.638304,0.12064461
1515,0.009731898,-0.20935178,0.012588438,-0.07378913,0.15590242,-0.09627441,3.7790117,-0.15389678,-0.113397904,-0.94083196,0.20257622,-0.70112395,-0.1450316,0.53573596,-0.41151348,0.8200853,-1.3846046,1.0243056,-1.6312262,17.991318,-0.08011868
1516,0.029662557,-0.6523959,0.011362918,-0.1546432,0.20436,0.0056450916,5.9274454,-0.15204634,0.2693621,-0.2682774,-0.011980534,-0.15506926,-0.1351347,0.65793,-0.26786205,0.5887427,-1.1330334,1.2186053,4.7835765,24.217516,0.11287896
1517,0.03011972,-0.637711,0.016923223,0.17380092,0.034259304,-0.15844083,7.263424,-0.15465619,-0.005881499,-1.3202443,-0.012431546,-0.20166193,-0.16486107,2.1729717,-0.22031733,1.1471584,-0.95815843,0.51734215,7.397602,26.40011,0.3701793
1518,0.013536674,-0.63791,0.015726525,-0.08665365,0.19956611,-0.18072075,6.7000217,-0.15599808,-0.09938177,-1.222509,0.011494059,-0.15836178,-0.15895467,2.0564225,-0.14805298,0.6707545,-1.1427088,0.9577613,7.2711396,26.691446,0.12194589
1519,0.035758052,-0.20533893,0.0043982794,-0.1765132,-0.15999037,-0.08153606,4.5881934,-0.1487049,0.047087096,-0.7639426,0.11955195,-0.96767944,-0.15028837,0.45572335,-0.37536788,0.97532195,-1.2273818,1.2900876,-1.2149812,18.319794,0.5699352
1520,0.046384152,-0.22909056,0.0003536513,-0.18907481,-0.10455632,-0.07523449,4.1343923,-0.17747012,0.12874618,-1.0620463,0.22346899,-0.9300067,-0.29496956,-1.4033433,-0.3664281,0.7685383,-1.2649491,1.087997,-0.61371917,16.452063,0.5581082
1521,0.035520446,-0.20738615,0.005007065,-0.17692743,-0.15989819,-0.08197163,4.589116,-0.1514088,0.046540514,-0.75992656,0.118352555,-0.96791524,-0.15189004,0.45490935,-0.3800523,0.9634278,-1.2280954,1.2942935,-1.245501,18.276907,0.57019955
1522,0.03294417,-0.22756986,0.013481397,-0.22108261,0.2007644,-0.08238548,2.9336004,-0.1685074,-0.10662458,-1.0012834,0.109671675,-0.6682615,-0.10662595,-0.61736727,-0.48181498,0.52295285,-1.4651859,0.9677827,-2.1966457,15.638315,0.39655945
1523,0.011652647,-0.21011624,0.013834078,-0.21241511,0.15713656,-0.07798353,3.7837663,-0.15463983,-0.11865168,-0.9098596,0.2625783,-0.6923634,-0.14922635,0.47448832,-0.41158745,0.81379056,-1.3866757,1.2220231,-1.6682587,17.916204,-0.14648314
1524,0.01174578,-0.6473501,0.015822858,-0.054242447,0.1990303,-0.15817043,6.708506,-0.15588883,-0.087997004,-1.2738799,-0.012473085,-0.15857318,-0.15747438,2.1200335,-0.15086196,0.6631878,-1.1427912,0.9566969,7.270212,26.652496,0.120224416
1525,0.001213585,-0.64833367,0.0108743515,0.09263496,0.19669488,-0.09008664,6.623167,-0.14868248,-0.12103019,-1.2578138,-0.0056490162,-0.15742125,-0.12466847,2.145404,-0.26073745,0.62719655,-1.1393548,0.5414018,6.8257117,26.135233,0.19443806
1526,0.008302625,-0.6464988,0.024312891,-0.2607084,0.19782968,-0.15165892,6.7100844,-0.15610643,-0.12797372,-1.2782801,-0.012405838,-0.16131431,-0.16914457,2.135486,-0.16148882,0.64522743,-1.1444939,0.56856424,7.4068475,26.2269,0.11511837
1527,0.002433743,-0.20962524,0.009970792,-0.24086092,0.20168138,-0.07614114,3.351574,-0.16292885,-0.11636074,-0.9019082,0.055750605,-0.6881973,-0.15151186,0.5466996,-0.45350206,0.7360097,-1.4343143,1.1323078,-2.8994277,16.675423,0.7037547
1528,0.012350275,-0.210174,0.014203186,-0.21289027,0.15736149,-0.07705364,3.7787092,-0.15379551,-0.11775551,-0.9130651,0.2625218,-0.6789813,-0.15118156,0.4683827,-0.41100407,0.81210357,-1.38573,1.2256422,-1.6740484,17.900766,-0.1485378
1529,0.009680101,-0.21505933,0.009405562,-0.026312208,0.19814289,-0.09320086,4.9130564,-0.16267349,0.112174794,-0.24290764,-0.00696281,-0.214913,-0.14721029,0.6328627,-0.36098713,0.7495787,-1.2001667,0.9486863,1.4697493,20.948542,0.7546709
1530,0.012753291,-0.19033831,0.012909616,-0.0768397,0.15218526,-0.09686278,3.503825,-0.14604539,-0.106709525,-0.5466542,0.1831363,-0.6696537,-0.12482567,-0.11935484,-0.348413,0.583468,-1.4120039,0.7558779,-1.6325799,17.287699,-0.11638677
1531,0.006136316,-0.6325851,0.02289453,-0.25883183,0.201847,-0.15572353,6.7121773,-0.15458767,-0.15947573,-1.1973867,-0.06330893,-0.16513743,-0.16354732,2.1230059,-0.15793827,0.6585984,-1.1447932,0.5828216,7.3514338,26.248304,0.11469561
1532,0.040562842,-0.24242114,0.0013118084,-0.43170238,0.03729161,-0.06129782,6.064587,-0.16222681,0.3369455,-0.29319218,0.015736103,-0.46922767,-0.1364682,0.5847989,-0.28316677,0.5861681,-1.0973338,0.5919439,2.5615525,21.595442,0.016668532
1533,0.01412123,-0.20353417,0.013576777,-0.2151063,0.1580693,-0.078025885,3.7747135,-0.15375209,-0.11662437,-0.93366736,0.202553,-0.69838065,-0.1485378,0.54077107,-0.41189873,0.81603,-1.3841335,1.2202538,-1.6331065,17.904985,-0.078207135
1534,0.0110118035,-0.6389645,0.017493108,0.077987984,0.19732365,-0.15836915,6.684674,-0.15516238,-0.053877756,-1.260154,0.016160758,-0.16138321,-0.15962397,2.0534666,-0.22287367,0.80221146,-1.1474831,0.6992536,7.2950034,26.699165,0.12208534
1535,0.03026338,-0.20724246,0.004445132,-0.17764923,-0.16200212,-0.07974435,4.594131,-0.15112764,0.046975125,-0.9271354,0.21659483,-0.96846837,-0.15347078,0.4492435,-0.38208354,0.9608415,-1.22817,1.2818685,-1.2479255,18.383087,0.5611972
1536,0.050643742,-0.6591038,0.0016191074,-0.12814653,0.038801532,-0.014528432,6.4886546,-0.14976718,0.34390467,-0.29891902,0.010879658,-0.19953491,-0.12888022,0.5788739,-0.24397443,0.91274387,-0.9393192,1.1611049,4.6144505,24.07422,0.22587413
1537,0.008128969,-0.23617695,0.014751016,-0.054170456,0.20055647,-0.06596987,3.7005115,-0.16295572,-0.11636429,-0.92483294,0.20972417,-0.699135,-0.14141192,0.6007985,-0.46798822,0.8069398,-1.3879052,0.75061846,-1.8423234,17.54455,-0.043827824
1538,0.007617139,-0.20970196,0.0124443,-0.1813578,0.19842449,-0.081268586,3.3908088,-0.1604589,-0.1157931,-0.95191956,-0.002223874,-0.7019252,-0.14376663,0.5841493,-0.45832118,0.78667146,-1.4278615,1.1953454,-2.5858881,17.001608,0.4351223
1539,0.013690883,-0.64422387,0.016229121,-0.08667441,0.19857302,-0.18011701,6.7061534,-0.1559307,-0.10524386,-1.2003055,0.011819747,-0.1570415,-0.1588368,2.0529897,-0.14019571,0.67018926,-1.1426808,0.9637011,7.2613773,26.673622,0.121469595
1540,0.014832077,-0.64402884,0.016200304,-0.08643253,0.20131162,-0.15644887,6.7040396,-0.1554251,-0.097039044,-1.2412313,0.0134178335,-0.15712023,-0.15982746,2.0528495,-0.1513325,0.6711898,-1.1427253,0.961515,7.2646565,26.686802,0.12335387
