,0,1,2,3,4,5,6,7,8,9,10
2326,-0.62367505,2.0846944,-0.07630414,-0.5077387,-0.0911999,-1.2116245,-0.66123444,0.21745229,-2.2385995,0.2859419,11.622304
2327,1.1443343,2.9250011,-0.12882096,-0.43381014,-0.12133721,-0.641959,-0.18262306,-0.36403316,0.62958866,0.059260033,13.894937
2328,-0.3292662,3.5935452,-0.13014856,-0.21447247,-0.2834002,-0.44183064,0.04751967,-0.3281891,2.866844,-0.14572808,15.576107
2329,0.77073604,3.198764,-0.08929189,-0.5285772,-0.2926932,-0.5161756,-0.430609,-0.33026928,1.8799659,0.23945574,15.194419
2330,0.53923863,2.7734146,-0.11987072,-0.2102906,-0.27803844,-0.67221993,0.05916144,-0.2932164,0.9795793,-0.4126138,13.794137
2331,1.1474165,2.9052994,-0.13209635,-0.42076096,-0.11537142,-0.6393317,-0.18714139,-0.36632273,0.6311158,0.059362896,13.898362
2332,0.071511894,1.5989082,-0.13007867,-0.35636908,-0.088465,-0.9824178,-0.3981908,-0.7558102,-2.823711,-0.36216354,10.17955
2333,0.45978382,2.6477199,-0.12175376,-0.33129352,-0.18830194,-0.76677984,-0.060421977,-0.33414957,0.9322352,-0.15456288,13.842605
2334,0.3588431,1.7730669,-0.093484364,-0.46898383,-0.120263025,-0.87121135,-0.75207156,-0.84217423,-2.4752927,-0.26566365,10.326561
2335,-0.32014188,3.3168187,-0.10129313,-0.23166452,-0.27301595,-0.22070304,0.018916864,-0.0732064,2.7663565,-0.1962712,15.853833
2336,-0.47031158,1.8521941,-0.13374406,-0.35860157,-0.050588258,-0.81579083,-0.61480653,-0.79423743,-2.6311567,0.20274991,10.692192
2337,1.23111,2.8688004,-0.083859384,-0.4777181,-0.10903573,-0.8142316,-0.33137175,0.19880363,0.49617788,0.08422184,14.250491
2338,1.0407982,2.8925493,-0.13093966,-0.40012994,-0.1735597,-0.7539326,-0.49797615,-0.4145507,0.81270206,0.085767925,14.149069
2339,-0.3186447,3.5492296,-0.13871776,0.031942226,-0.2935411,-0.45690247,0.052251548,-0.3344167,2.8488467,-0.15281053,15.423743
2340,-0.46664223,1.8289597,-0.13181192,-0.37037596,-0.008063543,-0.8056266,-0.61464137,-0.7928472,-2.632201,0.20421474,10.666934
2341,-0.32907298,3.5947495,-0.13151203,-0.22047076,-0.285357,-0.44156638,0.056589533,-0.3348403,2.8649528,-0.14645573,15.583968
2342,0.4626239,2.7043068,-0.08705655,-0.44572288,-0.19183071,-0.764125,-0.09994904,-0.32735425,0.8787443,-0.104407445,13.844834
2343,0.15800524,1.8649194,-0.095537424,-0.4063505,-0.10539159,-1.0276455,-0.7685954,0.2593957,-2.4302287,0.048604157,11.29721
2344,-0.4668496,1.826964,-0.089010105,-0.4942349,-0.094682835,-0.81826586,-0.4137927,-0.77891356,-2.6292965,0.10421947,10.731766
2345,1.1460491,2.9255068,-0.12907125,-0.42912573,-0.10445044,-0.6842099,-0.18691377,-0.36318025,0.6317016,0.06015635,13.914065
2346,1.2506002,2.8666506,-0.06971994,-0.4823986,-0.11408132,-0.33096385,-0.5653591,-0.026825728,0.5082914,0.1529533,14.124236
2347,0.15439932,1.8356929,-0.10126355,-0.31617302,-0.0008719971,-1.046447,-0.76463616,0.2731006,-2.4435759,0.056010086,11.148154
2348,0.46722943,2.653391,-0.08351623,-0.40682527,-0.18472484,-0.7721427,-0.05177522,-0.33685467,0.9176179,-0.15542354,13.843121
2349,-0.33016637,3.389152,-0.09058754,-0.2947108,-0.27819797,-0.44883046,0.054608963,-0.3305904,2.9294705,-0.14191183,15.795641
2350,0.07596677,1.5835863,-0.09143832,-0.43305284,-0.10925936,-0.9381342,-0.39809313,-0.75349987,-2.8215072,-0.3577159,10.195909
2351,-0.3251974,3.565511,-0.12235738,-0.22446737,-0.28278217,-0.44243613,0.05593715,-0.33134103,2.863842,-0.14599876,15.600274
2352,-0.4670948,1.8398427,-0.089451306,-0.49553707,-0.093351275,-0.80709255,-0.62116766,-0.78058016,-2.6114426,0.18967764,10.814097
2353,0.3554783,1.7722746,-0.12912506,-0.40779576,-0.11889814,-0.86792386,-0.75267786,-0.8366448,-2.475399,-0.2678093,10.297846
2354,0.08922339,1.7053417,-0.06860786,-0.41910458,-0.10933256,-0.64337236,-0.42507133,0.025862666,-2.4645638,-0.32907838,10.800587
2355,0.7849793,3.0737755,-0.12651944,-0.3206722,-0.28047335,-0.5998698,-0.058861636,-0.31944567,1.7875208,-0.17460917,14.692912
2356,-0.4684759,1.8508624,-0.10067493,-0.48557466,-0.09250304,-0.80415857,-0.6217574,-0.78819406,-2.6132796,0.18840942,10.813248
2357,0.54990304,2.7877471,-0.089167915,-0.41420853,-0.19964944,-0.69321465,-0.4279752,-0.34324548,0.9604287,0.20791641,14.261955
2358,0.7841743,3.0751345,-0.123909466,-0.296975,-0.27497277,-0.6007917,-0.060638085,-0.3232658,1.7629306,-0.1676326,14.688362
2359,0.7155138,3.0827246,-0.12352234,-0.25961322,-0.27357477,-0.56317574,-0.060224526,-0.3160259,2.041471,-0.1727765,14.94302
2360,1.6561738,2.6560507,-0.08218704,-0.43445662,-0.18779013,-0.7677174,-0.17053959,-0.3347056,0.46807158,-0.37694526,13.431076
2361,1.8496503,2.8327653,-0.08553004,-0.48727044,-0.1972412,-0.6959859,-0.54222584,-0.39938492,0.89914954,-0.32743263,13.673141
2362,-0.4704732,1.8387761,-0.12873426,-0.42871112,-0.09128168,-0.80172396,-0.62248,-0.7776046,-2.6133523,0.18758564,10.7859
2363,0.5496072,2.8252096,-0.087965146,-0.46131393,-0.20014198,-0.68798906,-0.47281057,-0.33130708,0.91094303,0.2475658,14.2158985
2364,-0.47704348,1.9467659,-0.13291413,-0.55675614,-0.09633663,-0.80207664,-0.69555825,-0.7823972,-2.6417952,0.13835466,10.865223
2365,0.4618602,2.817811,-0.08694557,-0.4443245,-0.29334238,-0.6472347,-0.010948413,-0.30374372,0.8091347,-0.25919372,14.0812645
2366,1.7521784,2.7637534,-0.12758793,-0.13315341,-0.21585026,-0.70147014,-0.5389549,-0.345269,0.49511322,-0.031902067,13.579137
2367,1.1521447,2.8541288,-0.087454036,-0.4734416,-0.11942194,-0.64547825,-0.16481721,-0.35707024,0.6687699,0.084574014,13.997664
2368,0.08241452,1.5705721,-0.12923664,-0.14274305,-0.1384431,-0.95280343,-0.39337143,-0.7665726,-2.8404686,-0.37875593,10.042174
2369,1.1480705,2.8996563,-0.1315631,-0.35460192,-0.0691192,-0.653992,-0.18140008,-0.37913564,0.6226841,0.069860026,13.810077
2370,-0.32173544,3.5793903,-0.09901266,-0.2795585,-0.28362182,-0.4448183,0.055633444,-0.33870816,2.8648236,-0.14694469,15.625537
2371,1.0446241,2.8779378,-0.08918416,-0.4707273,-0.19453661,-0.71513784,-0.49843666,-0.41189057,0.8120627,0.08744165,14.16765
2372,-0.32631084,3.5603244,-0.13347001,-0.15383506,-0.21550336,-0.45929992,0.058948074,-0.33121037,2.8298948,-0.15969062,15.54113
2373,0.7826848,3.082282,-0.12235591,-0.31309658,-0.23759578,-0.5746963,-0.052002255,-0.31779003,1.7800353,-0.18547992,14.620437
2374,1.1522132,2.8945255,-0.08710278,-0.49261642,-0.12014042,-0.6453918,-0.18892148,-0.35755083,0.63069844,0.0623445,13.932477
2375,0.69759816,3.194742,-0.12505816,-0.31542262,-0.22104777,-0.49333495,-0.4258466,-0.32386157,2.1421075,0.23592624,15.284103
2376,-0.32127136,3.5664337,-0.08499591,-0.2910795,-0.2845858,-0.44786483,0.0560053,-0.3319571,2.8623455,-0.14731807,15.63527
2377,1.7256647,2.7555373,-0.1226882,-0.24282391,-0.09183954,-0.40007603,-0.66099554,0.010691645,0.8018946,-0.27959275,13.618831
2378,-0.32904783,3.5959468,-0.12804435,-0.223421,-0.2855718,-0.44368738,0.0567655,-0.3349458,2.8622007,-0.1464046,15.587188
2379,-0.45236686,1.8237967,-0.13256507,-0.17744388,-0.12125198,-0.8152914,-0.6177912,-0.79519445,-2.6278274,0.20141378,10.592422
2380,-0.47135276,1.8693881,-0.09669813,-0.49332726,-0.09837826,-0.8064782,-0.62004554,-0.78694016,-2.6129272,0.1898505,10.804813
2381,0.5647822,2.776775,-0.12182441,-0.016589489,-0.28638703,-0.6837459,0.049705025,-0.31007928,0.8987424,-0.41886914,13.616373
2382,0.79103816,3.0492513,-0.08775078,-0.3792862,-0.2762634,-0.6016224,-0.058296498,-0.3232003,1.7863551,-0.15776742,14.716273
2383,-0.6247112,2.0781286,-0.06894222,-0.49552837,-0.09666992,-1.2309402,-0.67719847,0.10601657,-2.2840128,0.27116746,11.473915
2384,-0.4717706,1.8510054,-0.13418193,-0.42427453,-0.09031401,-0.8010089,-0.62154055,-0.7855901,-2.6128526,0.18767627,10.780754
2385,-0.33049515,3.5955634,-0.10182595,-0.27906948,-0.28560507,-0.4478792,0.056685247,-0.33973065,2.8545961,-0.1603556,15.649101
2386,1.0442611,2.7445507,-0.089052916,-0.47067547,-0.19477428,-0.7863539,-0.49861616,-0.41194206,0.81223613,-0.33279297,13.751294
2387,1.8682175,2.6431422,-0.115377806,-0.23785195,-0.077421516,-0.48813894,-0.33893555,-0.018109519,0.33149406,-0.42447007,13.240025
2388,-0.32186154,3.565524,-0.085413225,-0.29184222,-0.2845559,-0.4476257,0.06037072,-0.33357787,2.861683,-0.14774175,15.63602
2389,-0.32974124,3.708685,-0.12888034,-0.2690635,-0.28525937,-0.44227487,0.064030394,-0.3344487,2.8501494,-0.14618833,15.697071
2390,1.0512912,2.9157076,-0.12497368,-0.41139922,-0.10459131,-0.65851974,-0.35920188,-0.36425567,0.7691992,0.05005344,14.124576
2391,-0.31987223,3.555535,-0.13891506,0.009334806,-0.29132327,-0.45858243,0.049981628,-0.3358402,2.8379946,-0.15943047,15.462093
2392,1.6563675,2.664178,-0.08500288,-0.43551818,-0.18773127,-0.7688295,-0.17146099,-0.33295965,0.4674032,-0.37943038,13.43002
2393,-0.46612334,1.8411113,-0.091953985,-0.49224734,-0.077381946,-0.8476073,-0.6221183,-0.7808002,-2.6127913,0.19033529,10.837475
2394,-0.32506448,3.5952194,-0.094734274,-0.28638285,-0.2869583,-0.44693136,0.056664497,-0.33644512,2.8636332,-0.1481851,15.620163
2395,0.07502692,1.5942773,-0.091460615,-0.42897922,-0.10817703,-0.9397417,-0.39636528,-0.75709665,-2.8231106,-0.36271912,10.191111
2396,-0.47133234,1.8396267,-0.13404381,-0.3671994,-0.05265701,-0.82679623,-0.40575042,-0.79825765,-2.6508627,0.10854153,10.636632
2397,-0.32810232,3.5767362,-0.13204576,-0.21571115,-0.28134376,-0.4432057,0.05598225,-0.33656803,2.852289,-0.14582929,15.608788
2398,-0.32618713,3.5576766,-0.13426279,-0.14854404,-0.2310783,-0.45844492,0.058678996,-0.3311811,2.8642628,-0.15733752,15.517394
2399,1.1334941,2.9025755,-0.1293403,-0.43698686,-0.17992407,-0.7354854,-0.5526313,-0.41483596,0.6915306,0.1963454,14.027697
2400,0.79302144,3.0486953,-0.08863413,-0.37943652,-0.2757626,-0.6015144,-0.057502244,-0.32403085,1.7881505,-0.15631518,14.715747
2401,0.07473059,1.5900412,-0.09251317,-0.4320247,-0.09119416,-0.9655146,-0.39735365,-0.75637466,-2.8227863,-0.36221904,10.207969
2402,-0.4524966,1.8025732,-0.133364,-0.18257466,-0.12646273,-0.82614106,-0.41167006,-0.7977311,-2.647348,0.11585421,10.537262
2403,0.46036124,2.6527581,-0.12816115,-0.34842598,-0.1852129,-0.7576061,-0.061471645,-0.32123968,0.9484595,-0.09168707,13.872068
2404,1.2448035,2.8875337,-0.12310753,-0.41384754,-0.10719792,-0.32183427,-0.54757434,-0.037627418,0.5093893,0.15015829,14.071871
2405,-0.3247709,3.5733883,-0.100373656,-0.28825527,-0.26530942,-0.4764318,0.054942027,-0.33830255,2.8485653,-0.14508097,15.67261
2406,-0.32779709,3.5659556,-0.12085294,-0.22408463,-0.28275946,-0.44644678,0.056851286,-0.3313344,2.8535285,-0.14568421,15.613605
2407,0.7821818,3.0872052,-0.12930174,-0.31943327,-0.2776571,-0.60165787,-0.061483506,-0.32207876,1.7866768,-0.18941726,14.664366
2408,0.78635573,3.0875401,-0.09223774,-0.38527483,-0.27907473,-0.6040734,-0.05912142,-0.32556295,1.7883939,-0.19123605,14.697382
2409,0.36354476,1.743051,-0.08876817,-0.47234043,-0.11632268,-0.87153053,-0.7546222,-0.8342639,-2.4739761,-0.2631978,10.335781
2410,1.7806419,3.0672348,-0.0990669,-0.48542318,-0.2791537,-0.30465135,-0.687076,-0.028336922,1.6635387,-0.33892974,14.682317
2411,-0.44592023,1.8141875,-0.13476726,-0.4213958,-0.11343275,-0.88220155,-0.7809368,-0.8320266,-2.5976093,0.21084397,10.783067
2412,0.9837396,3.1347587,-0.102769114,-0.3771298,-0.27283862,-0.7800712,-0.21598162,0.12260422,1.5779164,-0.20705779,15.018328
2413,-0.4745398,1.870174,-0.12889375,-0.43399894,-0.09537758,-0.80319387,-0.6199262,-0.78397816,-2.6109138,0.1883006,10.770252
2414,-0.3232051,3.5706847,-0.09345,-0.2584096,-0.31083646,-0.44960707,0.058287762,-0.3166779,2.9036117,-0.14549093,15.576072
2415,-0.4714215,1.8706515,-0.096057944,-0.49584273,-0.097892605,-0.8064436,-0.61972743,-0.78664553,-2.6120434,0.18952407,10.802169
2416,-0.47352704,1.8708206,-0.13179737,-0.430348,-0.07819298,-0.845677,-0.6198009,-0.78372866,-2.613022,0.18885437,10.794319
2417,-0.32497177,3.595812,-0.0952529,-0.2862418,-0.28700504,-0.44694254,0.056482617,-0.33638397,2.8634872,-0.14811906,15.620114
2418,1.2416397,2.8916469,-0.11742954,-0.4139274,-0.114360094,-0.33678186,-0.3564877,-0.039743226,0.4917922,0.06518921,14.001851
2419,-0.53888595,1.8058738,-0.13520284,-0.3526454,-0.06052624,-0.88279873,-0.40545022,-0.8462063,-2.6591012,0.24148928,10.740098
2420,0.46630996,2.5272899,-0.08575034,-0.37186435,-0.16872634,-0.8433066,-0.10415863,-0.32180348,0.64333665,-0.15905647,13.59562
2421,0.5617511,2.7862031,-0.09004484,-0.2928469,-0.27523476,-0.6725352,0.06911626,-0.3126071,0.9364668,-0.39776868,13.846788
2422,0.0748725,1.5932412,-0.09143094,-0.42814475,-0.10799987,-0.93948627,-0.39642274,-0.7573416,-2.823213,-0.34785354,10.176546
2423,0.54897344,2.6598744,-0.089146264,-0.39306194,-0.20058636,-0.72402775,-0.47186163,-0.32803118,0.67362577,0.19754004,13.982867
2424,0.065281585,1.7190592,-0.13502416,-0.39356104,-0.10649089,-0.9391548,-0.39829916,-0.75667363,-2.8218236,-0.36718944,10.220414
2425,1.6504861,2.684694,-0.09506066,-0.40609136,-0.18650614,-0.7691917,-0.14787024,-0.34104827,0.50552344,-0.392493,13.422626
2426,1.8408768,2.6437244,-0.12286741,-0.34225833,-0.19269928,-0.72632277,-0.548851,-0.40578765,0.6597285,-0.36027914,13.410897
2427,-0.32090044,3.5693443,-0.08766352,-0.28772673,-0.2676417,-0.4978035,0.05330469,-0.3320129,2.8542075,-0.15032886,15.678204
2428,0.07059851,1.5796622,-0.12354262,-0.36489412,-0.10762704,-0.9349189,-0.39871758,-0.74898875,-2.824611,-0.3575907,10.163397
2429,0.07570617,1.590366,-0.08530294,-0.43011934,-0.10739759,-0.94369274,-0.40018547,-0.75091624,-2.8233256,-0.36267868,10.190309
2430,-0.42584875,1.786972,-0.13345152,-0.16802773,-0.1414289,-0.895644,-0.7761845,-0.84722334,-2.6035826,0.21608505,10.586511
2431,1.2709974,3.2888544,-0.08628421,-0.57937545,-0.2878029,-0.5408267,-0.50397605,-0.3964766,1.7385434,0.11756493,15.117737
2432,-0.32074612,3.549655,-0.1368796,0.019274728,-0.29874122,-0.45954025,0.05092297,-0.33561552,2.8396778,-0.15384012,15.456812
2433,-0.33161262,3.3914344,-0.09323118,-0.29217377,-0.2806306,-0.44840047,0.050577793,-0.33542782,2.9412708,-0.1533364,15.805406
2434,-0.4714069,1.8706027,-0.096019,-0.49516803,-0.09780345,-0.8064374,-0.6198585,-0.7867516,-2.6122534,0.1896533,10.803345
2435,-0.47457647,1.8485568,-0.12955046,-0.43236473,-0.095677026,-0.8146013,-0.41513574,-0.78320843,-2.629191,0.1093205,10.692695
2436,-0.32187763,3.5802963,-0.093835115,-0.28270113,-0.2833125,-0.4469469,0.055632766,-0.33707684,2.8642476,-0.14726943,15.62382
2437,0.7853368,3.0486073,-0.127369,-0.31338972,-0.27661884,-0.59510326,-0.059395842,-0.31964892,1.7788615,-0.15489055,14.696025
2438,0.5517838,2.8065166,-0.1271926,-0.23129629,-0.27613565,-0.6696144,0.07211562,-0.31021178,0.93305093,-0.4084546,13.818718
2439,0.93413246,3.0281165,-0.086559735,-0.34685585,-0.27172747,-0.78260255,-0.26001257,0.010216024,1.5787449,-0.19368438,14.880002
2440,1.1474884,2.8980272,-0.1329452,-0.42272735,-0.11531293,-0.63902146,-0.19049203,-0.3665552,0.631805,0.065460324,13.904807
2441,0.4621133,2.6699836,-0.088480085,-0.4222718,-0.19157678,-0.7631971,-0.05789921,-0.32467094,0.9492701,-0.084761836,13.891329
2442,0.463749,2.514471,-0.084165394,-0.37306473,-0.18790965,-0.7989335,-0.10279118,-0.3220553,0.6476213,-0.14273137,13.603025
2443,0.5676514,2.76185,-0.12645634,0.019834248,-0.29740807,-0.6857035,0.06635175,-0.30972838,0.94515616,-0.42506042,13.6427965
2444,-0.31042323,3.53849,-0.10572375,-0.21238355,-0.2796837,-0.21626669,0.024020672,-0.074631825,2.7040954,-0.18677767,15.616016
2445,-0.32767883,3.5667717,-0.11702573,-0.21608508,-0.28019756,-0.4455645,0.04771727,-0.3237809,2.8639412,-0.14295691,15.58584
2446,1.1521887,2.8541305,-0.08753256,-0.4734733,-0.11953836,-0.64547384,-0.16482341,-0.35705096,0.6687992,0.08463529,13.99774
2447,-0.4523047,1.8184849,-0.13404629,-0.1678259,-0.119992346,-0.8154884,-0.62156504,-0.79612476,-2.6289601,0.20020089,10.595519
2448,0.45843545,2.5233734,-0.124762975,-0.29766777,-0.16712244,-0.84193677,-0.10166555,-0.32441488,0.6420483,-0.14809878,13.599024
2449,-0.47122505,1.8695277,-0.09703161,-0.49346733,-0.09826734,-0.80648834,-0.6199823,-0.7867753,-2.612804,0.18986145,10.804554
2450,1.1368091,2.925369,-0.09625737,-0.49458596,-0.1993088,-0.7144545,-0.531695,-0.4196363,0.6878715,0.1826694,14.025663
2451,-0.46712452,1.8395385,-0.089954704,-0.49541473,-0.09351439,-0.80701387,-0.6209808,-0.7803763,-2.6129348,0.18941593,10.816265
2452,0.4565756,2.8331058,-0.12580916,-0.5076779,-0.19054182,-0.765952,-0.041379552,-0.32012886,0.818739,-0.12595612,13.867869
2453,-0.46811715,1.8194162,-0.09472977,-0.49202397,-0.09326989,-0.8176067,-0.41425508,-0.78339964,-2.6290183,0.12717421,10.743796
2454,1.9217094,3.1899526,-0.099579394,-0.54993004,-0.293076,-0.6086371,-0.49856958,-0.40399498,1.8812765,-0.40071076,14.580949
2455,0.5563982,2.9203935,-0.09125712,-0.32146,-0.27652475,-0.6026485,-0.06220742,-0.32404423,1.2507862,-0.40731263,14.195974
2456,0.6889585,2.624141,-0.081374265,-0.42187333,-0.18753427,-0.47454172,-0.29138964,-0.10404669,0.6798901,-0.1463635,13.870285
2457,-0.4637506,1.8346355,-0.13324037,-0.34684122,-0.045763962,-0.8159503,-0.614052,-0.7925227,-2.6311126,0.20226014,10.684237
2458,-0.33161613,3.5935397,-0.12722619,-0.21083097,-0.28323075,-0.44535998,0.04834956,-0.330793,2.8573797,-0.14581457,15.586583
2459,-0.3226401,3.575513,-0.09523872,-0.2882584,-0.26575404,-0.4747668,0.053929366,-0.33624703,2.8569984,-0.14725707,15.654704
2460,0.06748494,1.6101451,-0.12683403,-0.36928752,-0.11103138,-0.9361519,-0.39502135,-0.753095,-2.823312,-0.34776065,10.13763
2461,-0.32950708,3.5959597,-0.1275406,-0.21682818,-0.2826303,-0.44391096,0.04817762,-0.32796633,2.866043,-0.14577036,15.57495
2462,1.1372154,2.9093747,-0.13013007,-0.4247976,-0.17426576,-0.75355107,-0.53357166,-0.41784915,0.6882568,0.18186672,14.01989
2463,1.8205054,2.7465854,-0.073344715,-0.42511982,-0.19185118,-0.38152692,-0.6809614,-0.02289303,0.7186446,-0.2028224,13.805078
2464,-0.32920688,3.4867215,-0.12205363,-0.11503251,-0.1740001,-0.24011391,0.012352193,-0.015883822,2.6749349,-0.19159678,15.510597
2465,0.6839197,2.7560766,-0.12010793,-0.25438386,-0.27534348,-0.37937754,0.0042370697,-0.10900438,0.68083537,-0.4617287,13.829507
2466,0.07456271,1.5984079,-0.07634224,-0.4065644,-0.10885557,-0.93767375,-0.396268,-0.7236312,-2.8215137,-0.36398163,10.114624
2467,1.1448126,2.9368675,-0.13344242,-0.43011367,-0.120815784,-0.62784374,-0.3942723,-0.3659396,0.64893526,0.1456713,13.97667
2468,0.079920925,1.5680484,-0.13190627,-0.12880126,-0.14655696,-0.9509951,-0.39697194,-0.7679651,-2.839857,-0.37062085,10.038472
2469,-0.47495303,1.8441919,-0.13017575,-0.43468907,-0.0791184,-0.84067047,-0.41523334,-0.78231215,-2.6295013,0.109172605,10.711192
2470,-0.47447067,1.8695147,-0.12976485,-0.43212083,-0.09583011,-0.8034354,-0.6198446,-0.78369695,-2.6125417,0.18847777,10.771618
2471,0.5571617,2.7637932,-0.12666917,-0.15948445,-0.21660879,-0.68494356,0.069941685,-0.31381112,0.9428262,-0.42006606,13.747149
2472,1.1475053,2.9056466,-0.13250506,-0.42245042,-0.11647088,-0.63895506,-0.18895689,-0.36243245,0.6310218,0.06032387,13.897807
2473,0.45399857,2.5931635,-0.12771025,-0.30846474,-0.18779714,-0.8139573,-0.10778875,-0.31822988,0.5240874,-0.19671704,13.41773
2474,0.7044518,3.204565,-0.08250954,-0.4691558,-0.28235418,-0.48193994,-0.43294984,-0.32404506,2.143379,0.23790109,15.429779
2475,-0.6264184,2.1015384,-0.07374285,-0.51387835,-0.09580476,-1.2137597,-0.6595734,0.21692018,-2.2413986,0.28751117,11.618623
2476,-0.32125896,3.345485,-0.11315168,-0.22935331,-0.27459043,-0.21924911,0.021948082,-0.075089104,2.7641964,-0.18431579,15.825007
2477,1.248627,2.8559098,-0.0675425,-0.47951007,-0.114559695,-0.34086415,-0.35666934,-0.039974317,0.4922644,0.07175963,14.043941
2478,0.46476305,2.5271702,-0.09017015,-0.369516,-0.18798302,-0.7988069,-0.10382501,-0.32716307,0.6392844,-0.14282304,13.606287
2479,-0.47088102,1.8571794,-0.13108556,-0.42267329,-0.046745684,-0.8555399,-0.40411124,-0.77275103,-2.6303415,0.15868868,10.624907
2480,0.55342865,2.8234084,-0.12636828,-0.26094097,-0.27942628,-0.668759,0.05220914,-0.30781674,0.8986249,-0.4001411,13.784657
2481,0.5465506,2.7473705,-0.12568028,-0.26446223,-0.12959956,-0.70291615,-0.42247096,-0.34744373,0.963122,0.20726703,14.125977
2482,-0.3257172,3.5661483,-0.11764834,-0.21995215,-0.28007457,-0.4447757,0.04698096,-0.32425356,2.866533,-0.14481264,15.58855
2483,-0.4672372,1.8396239,-0.089595646,-0.49488842,-0.093570024,-0.8074629,-0.62114143,-0.7802414,-2.6114175,0.18890579,10.8132925
2484,-0.33359307,3.4085727,-0.09137567,-0.30105552,-0.28325674,-0.44861796,0.052294344,-0.33378035,2.94093,-0.16002373,15.803789
2485,1.1361207,2.7762604,-0.1301962,-0.42539638,-0.17403214,-0.8247971,-0.5335476,-0.41824472,0.6882633,-0.23806715,13.604406
2486,0.7699908,3.2122571,-0.12645186,-0.4456844,-0.28658593,-0.5143679,-0.4317856,-0.327415,1.8769209,0.24039328,15.128448
2487,-0.33159873,3.5940366,-0.13150202,-0.22783548,-0.2855106,-0.44642222,0.05720316,-0.33517265,2.8449407,-0.14530538,15.61814
2488,0.81750387,3.198686,-0.085331395,-0.3283676,-0.2630536,-0.5381335,-0.43182105,-0.32351428,2.091025,0.15441367,15.357253
2489,0.15840678,1.7046398,-0.11982977,-0.38928545,-0.11433218,-0.86110216,-0.77039754,-0.75187385,-2.788964,-0.020064514,10.544528
2490,-0.3298955,3.5991418,-0.12927936,-0.21898773,-0.26771808,-0.49079546,0.05371503,-0.33448318,2.8531864,-0.1497781,15.625869
2491,-0.5859836,2.0680244,-0.1192054,-0.45153245,-0.08631647,-0.49978223,-0.72455126,0.014882971,-2.291075,0.21861835,11.40145
2492,-0.32461897,3.5737026,-0.09151231,-0.2971795,-0.26121125,-0.47441372,0.05587979,-0.33831838,2.821339,-0.14925432,15.696575
2493,-0.46712005,1.8398311,-0.089642614,-0.49617404,-0.09316182,-0.80691534,-0.6210594,-0.7805629,-2.611391,0.18985808,10.814242
2494,-0.47012985,1.8436606,-0.13578835,-0.35225606,-0.048624016,-0.8596511,-0.40555036,-0.7998509,-2.651022,0.1101224,10.646991
2495,0.16593614,1.7190118,-0.13467084,-0.30232435,-0.07063396,-0.9098405,-0.760162,-0.7707926,-2.7897544,-0.04019522,10.481036
2496,-0.467211,1.8394918,-0.08976084,-0.49458182,-0.09385209,-0.8071988,-0.6211492,-0.7805416,-2.6129017,0.1896568,10.815952
2497,1.8437979,2.8442452,-0.12954935,-0.41656834,-0.19317287,-0.6902955,-0.5431141,-0.40412349,0.8988016,-0.33176264,13.641706
2498,-0.33213282,3.5558717,-0.13924727,-0.13213375,-0.23037732,-0.45385587,0.056349974,-0.33384615,2.878969,-0.15736932,15.498752
2499,-0.4747254,1.8694203,-0.1294073,-0.4304869,-0.09549544,-0.803715,-0.62043685,-0.7828325,-2.6137195,0.18783621,10.771468
2500,1.1546706,2.8596501,-0.08785467,-0.4732082,-0.11947694,-0.70992875,-0.16281919,-0.35735986,0.66854733,0.11665836,14.027762
2501,1.8085414,2.7316146,-0.13127212,-0.12496656,-0.21715821,-0.7957934,-0.5015927,-0.42879924,0.85947216,-0.3354667,13.32183
2502,0.0812887,1.8287183,-0.114937626,-0.3729347,-0.10791641,-0.6388326,-0.43266386,0.033810962,-2.4641092,-0.2989786,10.821534
2503,-0.3233574,3.5651364,-0.094388925,-0.28071022,-0.28312698,-0.44695294,0.056421004,-0.33420047,2.8572268,-0.14696346,15.6419
2504,0.06700888,1.6161218,-0.12002634,-0.3463326,-0.11032346,-0.9324442,-0.39548716,-0.7091601,-2.822685,-0.3678149,10.073904
2505,-0.3214803,3.566478,-0.0853899,-0.29202554,-0.2847561,-0.4486317,0.05566533,-0.3320609,2.8589919,-0.14734392,15.641534
2506,1.6475358,2.6647189,-0.12564343,-0.34296218,-0.18841316,-0.7634468,-0.14699274,-0.33413985,0.50495976,-0.36073726,13.409514
2507,-0.3200871,3.553573,-0.13256268,0.0035957969,-0.29187495,-0.45859018,0.051101256,-0.3377295,2.8423479,-0.16264558,15.463848
2508,-0.4745281,1.8479991,-0.13513008,-0.42880067,-0.096475944,-0.81223047,-0.41551098,-0.7836479,-2.6305842,0.10921429,10.6975975
2509,-0.46995986,1.8380351,-0.12744851,-0.43180194,-0.09101518,-0.8015676,-0.62173784,-0.7784221,-2.6111662,0.18873031,10.784264
2510,1.1376165,2.9262836,-0.095092386,-0.49496093,-0.19911534,-0.71402615,-0.5333153,-0.41993284,0.68901485,0.18080133,14.0251665
2511,1.843151,2.8135784,-0.1323729,-0.28734696,-0.13043164,-0.742743,-0.48263648,-0.423778,0.936968,-0.37162623,13.556224
2512,0.8010649,3.037392,-0.12528789,-0.04903545,-0.29789713,-0.6147776,-0.05292412,-0.32443824,1.7957326,-0.1990049,14.452262
