,total_no,year,huc,total_no_filled
1261,0.0,2008,20600020609,54176283.666666664
1262,65859162.0,2010,20600020609,65859162.0
1263,70906596.0,2011,20600020609,70906596.0
1264,65516300.0,2012,20600020609,65516300.0
1265,72510562.0,2013,20600020609,72510562.0
1266,76646330.0,2014,20600020609,76646330.0
1267,84585260.0,2015,20600020609,84585260.0
1268,84450676.0,2016,20600020609,84450676.0
1269,62699526.0,2017,20600020609,62699526.0
1270,45165750.0,2018,20600020609,45165750.0
1271,21775242.0,2019,20600020609,21775242.0
1272,0.0,2005,20503061304,66863168.833333336
1273,0.0,2008,20503061304,66863168.833333336
1274,82087006.0,2010,20503061304,82087006.0
1275,79121326.0,2011,20503061304,79121326.0
1276,74112416.0,2012,20503061304,74112416.0
1277,84243602.0,2013,20503061304,84243602.0
1278,86021010.0,2014,20503061304,86021010.0
1279,97349478.0,2015,20503061304,97349478.0
1280,99913882.0,2016,20503061304,99913882.0
1281,76795794.0,2017,20503061304,76795794.0
1282,63996924.0,2018,20503061304,63996924.0
1283,58716588.0,2019,20503061304,58716588.0
1284,0.0,2005,20802060101,15299653.333333334
1285,0.0,2008,20802060101,15299653.333333334
1286,18297186.0,2010,20802060101,18297186.0
1287,18497312.0,2011,20802060101,18497312.0
1288,25752826.0,2012,20802060101,25752826.0
1289,23057796.0,2013,20802060101,23057796.0
1290,25457448.0,2014,20802060101,25457448.0
1291,19568286.0,2015,20802060101,19568286.0
1292,19601698.0,2016,20802060101,19601698.0
1293,10224836.0,2017,20802060101,10224836.0
1294,12231922.0,2018,20802060101,12231922.0
1295,10906530.0,2019,20802060101,10906530.0
1296,0.0,2005,20802070704,29781413.833333332
1297,0.0,2008,20802070704,29781413.833333332
1298,37700068.0,2010,20802070704,37700068.0
1299,39943168.0,2011,20802070704,39943168.0
1300,34700848.0,2012,20802070704,34700848.0
1301,40306452.0,2013,20802070704,40306452.0
1302,45290526.0,2014,20802070704,45290526.0
1303,38384920.0,2015,20802070704,38384920.0
1304,37134834.0,2016,20802070704,37134834.0
1305,40543854.0,2017,20802070704,40543854.0
1306,27156338.0,2018,20802070704,27156338.0
1307,16215958.0,2019,20802070704,16215958.0
1308,0.0,2005,20801031002,28833807.333333332
1309,0.0,2008,20801031002,28833807.333333332
1310,43961952.0,2010,20801031002,43961952.0
1311,46032194.0,2011,20801031002,46032194.0
1312,38626824.0,2012,20801031002,38626824.0
1313,41832324.0,2013,20801031002,41832324.0
1314,44479986.0,2014,20801031002,44479986.0
1315,42059990.0,2015,20801031002,42059990.0
1316,30095374.0,2016,20801031002,30095374.0
1317,30010026.0,2017,20801031002,30010026.0
1318,19026294.0,2018,20801031002,19026294.0
1319,9880724.0,2019,20801031002,9880724.0
1320,0.0,2005,20600020405,72254384.33333333
1321,0.0,2008,20600020405,72254384.33333333
1322,145866320.0,2010,20600020405,145866320.0
1323,132507538.0,2011,20600020405,132507538.0
1324,95707206.0,2012,20600020405,95707206.0
1325,89776976.0,2013,20600020405,89776976.0
1326,87976748.0,2014,20600020405,87976748.0
1327,76138638.0,2015,20600020405,76138638.0
1328,78034412.0,2016,20600020405,78034412.0
1329,68779956.0,2017,20600020405,68779956.0
1330,49324082.0,2018,20600020405,49324082.0
1331,42940736.0,2019,20600020405,42940736.0
1332,0.0,2005,20802080205,73468603.66666667
1333,0.0,2008,20802080205,73468603.66666667
1334,75585824.0,2010,20802080205,75585824.0
1335,75447526.0,2011,20802080205,75447526.0
1336,79787172.0,2012,20802080205,79787172.0
1337,100507238.0,2013,20802080205,100507238.0
1338,135198658.0,2014,20802080205,135198658.0
1339,132083484.0,2015,20802080205,132083484.0
1340,96856036.0,2016,20802080205,96856036.0
1341,67113508.0,2017,20802080205,67113508.0
1342,64631050.0,2018,20802080205,64631050.0
1343,54412748.0,2019,20802080205,54412748.0
1344,0.0,2005,20700040806,144342062.33333334
1345,0.0,2008,20700040806,144342062.33333334
1346,305390016.0,2010,20700040806,305390016.0
1347,277249836.0,2011,20700040806,277249836.0
1348,197570360.0,2012,20700040806,197570360.0
1349,191065960.0,2013,20700040806,191065960.0
1350,170131572.0,2014,20700040806,170131572.0
1351,138675534.0,2015,20700040806,138675534.0
1352,125975532.0,2016,20700040806,125975532.0
1353,115358752.0,2017,20700040806,115358752.0
1354,113273600.0,2018,20700040806,113273600.0
1355,97413586.0,2019,20700040806,97413586.0
1356,0.0,2005,20600020203,33857009.0
1357,0.0,2008,20600020203,33857009.0
1358,60547342.0,2010,20600020203,60547342.0
1359,57217454.0,2011,20600020203,57217454.0
1360,47109248.0,2012,20600020203,47109248.0
1361,46513112.0,2013,20600020203,46513112.0
1362,51200450.0,2014,20600020203,51200450.0
1363,53886970.0,2015,20600020203,53886970.0
1364,44236892.0,2016,20600020203,44236892.0
1365,24078258.0,2017,20600020203,24078258.0
1366,12595008.0,2018,20600020203,12595008.0
1367,8899374.0,2019,20600020203,8899374.0
1368,0.0,2005,20600030902,54433656.333333336
1369,0.0,2008,20600030902,54433656.333333336
1370,72247490.0,2010,20600030902,72247490.0
1371,69819238.0,2011,20600030902,69819238.0
1372,68774118.0,2012,20600030902,68774118.0
1373,79296056.0,2013,20600030902,79296056.0
1374,72790618.0,2014,20600030902,72790618.0
1375,73421640.0,2015,20600030902,73421640.0
1376,70286668.0,2016,20600030902,70286668.0
1377,53056334.0,2017,20600030902,53056334.0
1378,50536730.0,2018,20600030902,50536730.0
1379,42974984.0,2019,20600030902,42974984.0
1380,0.0,2005,20501050307,16499729.666666666
1381,0.0,2008,20501050307,16499729.666666666
1382,28556828.0,2010,20501050307,28556828.0
1383,20839696.0,2011,20501050307,20839696.0
1384,16483094.0,2012,20501050307,16483094.0
1385,22202350.0,2013,20501050307,22202350.0
1386,23150070.0,2014,20501050307,23150070.0
1387,18060580.0,2015,20501050307,18060580.0
1388,16257970.0,2016,20501050307,16257970.0
1389,16839712.0,2017,20501050307,16839712.0
1390,19741728.0,2018,20501050307,19741728.0
1391,15864728.0,2019,20501050307,15864728.0
1392,0.0,2005,20802060804,37135514.5
1393,0.0,2008,20802060804,37135514.5
1394,42435098.0,2010,20802060804,42435098.0
1395,38485948.0,2011,20802060804,38485948.0
1396,59549736.0,2012,20802060804,59549736.0
1397,58561458.0,2013,20802060804,58561458.0
1398,50462974.0,2014,20802060804,50462974.0
1399,43024184.0,2015,20802060804,43024184.0
1400,38933056.0,2016,20802060804,38933056.0
1401,39537682.0,2017,20802060804,39537682.0
1402,39042082.0,2018,20802060804,39042082.0
1403,35593956.0,2019,20802060804,35593956.0
1404,0.0,2005,20600060604,63484772.0
1405,0.0,2008,20600060604,63484772.0
1406,83993790.0,2010,20600060604,83993790.0
1407,83532768.0,2011,20600060604,83532768.0
1408,75807168.0,2012,20600060604,75807168.0
1409,88316024.0,2013,20600060604,88316024.0
1410,86190206.0,2014,20600060604,86190206.0
1411,87607266.0,2015,20600060604,87607266.0
1412,84848454.0,2016,20600060604,84848454.0
1413,72962172.0,2017,20600060604,72962172.0
1414,54489128.0,2018,20600060604,54489128.0
1415,44070288.0,2019,20600060604,44070288.0
1416,0.0,2005,20503051011,123521345.16666667
1417,0.0,2008,20503051011,123521345.16666667
1418,177243396.0,2010,20503051011,177243396.0
1419,211556028.0,2011,20503051011,211556028.0
1420,203676190.0,2012,20503051011,203676190.0
1421,186392328.0,2013,20503051011,186392328.0
1422,182247582.0,2014,20503051011,182247582.0
1423,164205694.0,2015,20503051011,164205694.0
1424,145119060.0,2016,20503051011,145119060.0
1425,80460336.0,2017,20503051011,80460336.0
1426,69562394.0,2018,20503051011,69562394.0
1427,61793134.0,2019,20503051011,61793134.0
1428,0.0,2005,20700041009,70363306.66666667
1429,0.0,2008,20700041009,70363306.66666667
1430,118473914.0,2010,20700041009,118473914.0
1431,102981636.0,2011,20700041009,102981636.0
1432,89709706.0,2012,20700041009,89709706.0
1433,97037406.0,2013,20700041009,97037406.0
1434,98847858.0,2014,20700041009,98847858.0
1435,89803456.0,2015,20700041009,89803456.0
1436,71395776.0,2016,20700041009,71395776.0
1437,71379948.0,2017,20700041009,71379948.0
1438,62765000.0,2018,20700041009,62765000.0
1439,41964980.0,2019,20700041009,41964980.0
1440,0.0,2005,20802010605,88020295.83333333
1441,0.0,2008,20802010605,88020295.83333333
1442,140610210.0,2010,20802010605,140610210.0
1443,135872406.0,2011,20802010605,135872406.0
1444,128875854.0,2012,20802010605,128875854.0
1445,121922362.0,2013,20802010605,121922362.0
1446,122631838.0,2014,20802010605,122631838.0
1447,98108510.0,2015,20802010605,98108510.0
1448,102679952.0,2016,20802010605,102679952.0
1449,88231158.0,2017,20802010605,88231158.0
1450,63511170.0,2018,20802010605,63511170.0
1451,53800090.0,2019,20802010605,53800090.0
1452,0.0,2005,20600060506,41983513.833333336
1453,0.0,2008,20600060506,41983513.833333336
1454,73802522.0,2010,20600060506,73802522.0
1455,63895814.0,2011,20600060506,63895814.0
1456,55878084.0,2012,20600060506,55878084.0
1457,59127786.0,2013,20600060506,59127786.0
1458,64829526.0,2014,20600060506,64829526.0
1459,59807504.0,2015,20600060506,59807504.0
1460,44498694.0,2016,20600060506,44498694.0
1461,37831094.0,2017,20600060506,37831094.0
1462,29284138.0,2018,20600060506,29284138.0
1463,14847004.0,2019,20600060506,14847004.0
1464,0.0,2005,20503020506,13094473.5
1465,0.0,2008,20503020506,13094473.5
1466,26999176.0,2010,20503020506,26999176.0
1467,26014324.0,2011,20503020506,26014324.0
1468,14937208.0,2012,20503020506,14937208.0
1469,20006114.0,2013,20503020506,20006114.0
1470,20331396.0,2014,20503020506,20331396.0
1471,19443324.0,2015,20503020506,19443324.0
1472,10173816.0,2016,20503020506,10173816.0
1473,6591648.0,2017,20503020506,6591648.0
1474,6793562.0,2018,20503020506,6793562.0
1475,5843114.0,2019,20503020506,5843114.0
1476,0.0,2005,20501071003,215495296.83333334
1477,0.0,2008,20501071003,215495296.83333334
1478,410530732.0,2010,20501071003,410530732.0
1479,407166376.0,2011,20501071003,407166376.0
1480,322982156.0,2012,20501071003,322982156.0
1481,296893992.0,2013,20501071003,296893992.0
1482,286278012.0,2014,20501071003,286278012.0
1483,247214976.0,2015,20501071003,247214976.0
1484,219517938.0,2016,20501071003,219517938.0
1485,143029226.0,2017,20501071003,143029226.0
1486,136425176.0,2018,20501071003,136425176.0
1487,115904978.0,2019,20501071003,115904978.0
1488,0.0,2005,20600060603,58790866.333333336
1489,0.0,2008,20600060603,58790866.333333336
1490,82081648.0,2010,20600060603,82081648.0
1491,78555542.0,2011,20600060603,78555542.0
1492,70427000.0,2012,20600060603,70427000.0
1493,82317386.0,2013,20600060603,82317386.0
1494,80345740.0,2014,20600060603,80345740.0
1495,79944704.0,2015,20600060603,79944704.0
1496,72917718.0,2016,20600060603,72917718.0
1497,63789802.0,2017,20600060603,63789802.0
1498,53518202.0,2018,20600060603,53518202.0
1499,41592654.0,2019,20600060603,41592654.0
1500,0.0,2005,20600020411,38378863.5
1501,0.0,2008,20600020411,38378863.5
1502,63512206.0,2010,20600020411,63512206.0
1503,59298834.0,2011,20600020411,59298834.0
1504,52854056.0,2012,20600020411,52854056.0
1505,56085314.0,2013,20600020411,56085314.0
1506,59610974.0,2014,20600020411,59610974.0
1507,59696920.0,2015,20600020411,59696920.0
1508,48630314.0,2016,20600020411,48630314.0
1509,37481554.0,2017,20600020411,37481554.0
1510,17559860.0,2018,20600020411,17559860.0
1511,5816330.0,2019,20600020411,5816330.0
1512,0.0,2005,20600031102,77584726.66666667
1513,0.0,2008,20600031102,77584726.66666667
1514,130670362.0,2010,20600031102,130670362.0
1515,120414122.0,2011,20600031102,120414122.0
1516,99184052.0,2012,20600031102,99184052.0
1517,109111552.0,2013,20600031102,109111552.0
1518,102084212.0,2014,20600031102,102084212.0
1519,93479384.0,2015,20600031102,93479384.0
1520,77384858.0,2016,20600031102,77384858.0
1521,70642274.0,2017,20600031102,70642274.0
1522,69670236.0,2018,20600031102,69670236.0
1523,58375668.0,2019,20600031102,58375668.0
1524,0.0,2005,20801100404,97168606.0
1525,0.0,2008,20801100404,97168606.0
1526,105687370.0,2010,20801100404,105687370.0
1527,154855822.0,2011,20801100404,154855822.0
1528,146167160.0,2012,20801100404,146167160.0
1529,142563552.0,2013,20801100404,142563552.0
1530,149488720.0,2014,20801100404,149488720.0
1531,122631960.0,2015,20801100404,122631960.0
1532,120740186.0,2016,20801100404,120740186.0
1533,85903776.0,2017,20801100404,85903776.0
1534,69548642.0,2018,20801100404,69548642.0
1535,68436084.0,2019,20801100404,68436084.0
1536,0.0,2005,20802080303,143638488.0
1537,0.0,2008,20802080303,143638488.0
1538,337203690.0,2010,20802080303,337203690.0
1539,264816260.0,2011,20802080303,264816260.0
1540,200137714.0,2012,20802080303,200137714.0
1541,194104614.0,2013,20802080303,194104614.0
1542,196572416.0,2014,20802080303,196572416.0
1543,161145476.0,2015,20802080303,161145476.0
1544,125849194.0,2016,20802080303,125849194.0
1545,88944176.0,2017,20802080303,88944176.0
1546,88868114.0,2018,20802080303,88868114.0
1547,66020202.0,2019,20802080303,66020202.0
1548,0.0,2005,20600030602,160944533.66666666
1549,0.0,2008,20600030602,160944533.66666666
1550,259108562.0,2010,20600030602,259108562.0
1551,260224658.0,2011,20600030602,260224658.0
1552,254866424.0,2012,20600030602,254866424.0
1553,226222146.0,2013,20600030602,226222146.0
1554,230968516.0,2014,20600030602,230968516.0
1555,181162212.0,2015,20600030602,181162212.0
1556,166428978.0,2016,20600030602,166428978.0
1557,126187462.0,2017,20600030602,126187462.0
1558,135634620.0,2018,20600030602,135634620.0
1559,90530826.0,2019,20600030602,90530826.0
1560,0.0,2005,20801050301,133452033.83333333
1561,0.0,2008,20801050301,133452033.83333333
1562,198526840.0,2010,20801050301,198526840.0
1563,180253668.0,2011,20801050301,180253668.0
1564,172066752.0,2012,20801050301,172066752.0
1565,182585908.0,2013,20801050301,182585908.0
1566,172095556.0,2014,20801050301,172095556.0
1567,154720026.0,2015,20801050301,154720026.0
1568,145458522.0,2016,20801050301,145458522.0
1569,139126770.0,2017,20801050301,139126770.0
1570,135142062.0,2018,20801050301,135142062.0
1571,121448302.0,2019,20801050301,121448302.0
1572,0.0,2005,20801061101,197710351.16666666
1573,0.0,2008,20801061101,197710351.16666666
1574,312423932.0,2010,20801061101,312423932.0
1575,317416336.0,2011,20801061101,317416336.0
1576,303586234.0,2012,20801061101,303586234.0
1577,273528668.0,2013,20801061101,273528668.0
1578,269684828.0,2014,20801061101,269684828.0
1579,208820424.0,2015,20801061101,208820424.0
1580,210873508.0,2016,20801061101,210873508.0
1581,175076842.0,2017,20801061101,175076842.0
1582,174410234.0,2018,20801061101,174410234.0
1583,126703208.0,2019,20801061101,126703208.0
1584,0.0,2005,20700110106,89720060.16666667
1585,0.0,2008,20700110106,89720060.16666667
1586,129879742.0,2010,20700110106,129879742.0
1587,118619204.0,2011,20700110106,118619204.0
1588,117713400.0,2012,20700110106,117713400.0
1589,125932524.0,2013,20700110106,125932524.0
1590,128794550.0,2014,20700110106,128794550.0
1591,136355358.0,2015,20700110106,136355358.0
1592,114806028.0,2016,20700110106,114806028.0
1593,77762654.0,2017,20700110106,77762654.0
1594,68624370.0,2018,20700110106,68624370.0
1595,58152892.0,2019,20700110106,58152892.0
1596,0.0,2005,20700020403,148388277.16666666
1597,0.0,2008,20700020403,148388277.16666666
1598,298730812.0,2010,20700020403,298730812.0
1599,253273568.0,2011,20700020403,253273568.0
1600,189046954.0,2012,20700020403,189046954.0
1601,194884990.0,2013,20700020403,194884990.0
1602,181654796.0,2014,20700020403,181654796.0
1603,162318178.0,2015,20700020403,162318178.0
1604,136104382.0,2016,20700020403,136104382.0
1605,136092710.0,2017,20700020403,136092710.0
1606,128474468.0,2018,20700020403,128474468.0
1607,100078468.0,2019,20700020403,100078468.0
1608,0.0,2005,20802060704,138346526.83333334
1609,0.0,2008,20802060704,138346526.83333334
1610,149573404.0,2010,20802060704,149573404.0
1611,207281518.0,2011,20802060704,207281518.0
1612,197597858.0,2012,20802060704,197597858.0
1613,235173026.0,2013,20802060704,235173026.0
1614,266942994.0,2014,20802060704,266942994.0
1615,212547574.0,2015,20802060704,212547574.0
1616,149839936.0,2016,20802060704,149839936.0
1617,81855414.0,2017,20802060704,81855414.0
1618,90886414.0,2018,20802060704,90886414.0
1619,68460184.0,2019,20802060704,68460184.0
1620,0.0,2005,20700111001,92084368.16666667
1621,0.0,2008,20700111001,92084368.16666667
1622,114190422.0,2010,20700111001,114190422.0
1623,109707148.0,2011,20700111001,109707148.0
1624,108117246.0,2012,20700111001,108117246.0
1625,124850254.0,2013,20700111001,124850254.0
1626,127635558.0,2014,20700111001,127635558.0
1627,128977530.0,2015,20700111001,128977530.0
1628,128482624.0,2016,20700111001,128482624.0
1629,106203006.0,2017,20700111001,106203006.0
1630,87328334.0,2018,20700111001,87328334.0
1631,69520296.0,2019,20700111001,69520296.0
1632,0.0,2005,20801040303,16805156.833333332
1633,0.0,2008,20801040303,16805156.833333332
1634,19083456.0,2010,20801040303,19083456.0
1635,20040190.0,2011,20801040303,20040190.0
1636,16003836.0,2012,20801040303,16003836.0
1637,29079810.0,2013,20801040303,29079810.0
1638,26335464.0,2014,20801040303,26335464.0
1639,18274850.0,2015,20801040303,18274850.0
1640,14805468.0,2016,20801040303,14805468.0
1641,21811730.0,2017,20801040303,21811730.0
1642,21678590.0,2018,20801040303,21678590.0
1643,14548488.0,2019,20801040303,14548488.0
1644,0.0,2005,20600060601,15719600.666666666
1645,0.0,2008,20600060601,15719600.666666666
1646,26329472.0,2010,20600060601,26329472.0
1647,19237488.0,2011,20600060601,19237488.0
1648,19424570.0,2012,20600060601,19424570.0
1649,22016600.0,2013,20600060601,22016600.0
1650,24312446.0,2014,20600060601,24312446.0
1651,18837280.0,2015,20600060601,18837280.0
1652,18135736.0,2016,20600060601,18135736.0
1653,23346602.0,2017,20600060601,23346602.0
1654,13228766.0,2018,20600060601,13228766.0
1655,3766248.0,2019,20600060601,3766248.0
1656,0.0,2005,20501011312,177942242.66666666
1657,0.0,2008,20501011312,177942242.66666666
1658,336115864.0,2010,20501011312,336115864.0
1659,340927088.0,2011,20501011312,340927088.0
1660,267659594.0,2012,20501011312,267659594.0
1661,237145082.0,2013,20501011312,237145082.0
1662,238109698.0,2014,20501011312,238109698.0
1663,201255604.0,2015,20501011312,201255604.0
1664,179916292.0,2016,20501011312,179916292.0
1665,125016938.0,2017,20501011312,125016938.0
1666,120657714.0,2018,20501011312,120657714.0
1667,88503038.0,2019,20501011312,88503038.0
1668,0.0,2005,20802020105,86469223.16666667
1669,0.0,2008,20802020105,86469223.16666667
1670,138876480.0,2010,20802020105,138876480.0
1671,133149084.0,2011,20802020105,133149084.0
1672,126470316.0,2012,20802020105,126470316.0
1673,120606506.0,2013,20802020105,120606506.0
1674,120797272.0,2014,20802020105,120797272.0
1675,96652272.0,2015,20802020105,96652272.0
1676,100088124.0,2016,20802020105,100088124.0
1677,86661170.0,2017,20802020105,86661170.0
1678,62344066.0,2018,20802020105,62344066.0
1679,51985388.0,2019,20802020105,51985388.0
1680,0.0,2005,20502061207,200869128.5
1681,0.0,2008,20502061207,200869128.5
1682,286928664.0,2010,20502061207,286928664.0
1683,299604024.0,2011,20502061207,299604024.0
1684,262510752.0,2012,20502061207,262510752.0
1685,299206526.0,2013,20502061207,299206526.0
1686,307112770.0,2014,20502061207,307112770.0
1687,281277516.0,2015,20502061207,281277516.0
1688,256923134.0,2016,20502061207,256923134.0
1689,162867330.0,2017,20502061207,162867330.0
1690,140519718.0,2018,20502061207,140519718.0
1691,113479108.0,2019,20502061207,113479108.0
1692,0.0,2005,20801040201,74187364.83333333
1693,0.0,2008,20801040201,74187364.83333333
1694,86082290.0,2010,20801040201,86082290.0
1695,86255698.0,2011,20801040201,86255698.0
1696,85827634.0,2012,20801040201,85827634.0
1697,109800112.0,2013,20801040201,109800112.0
1698,142204450.0,2014,20801040201,142204450.0
1699,125819430.0,2015,20801040201,125819430.0
1700,98337880.0,2016,20801040201,98337880.0
1701,56974436.0,2017,20801040201,56974436.0
1702,54492224.0,2018,20801040201,54492224.0
1703,44454224.0,2019,20801040201,44454224.0
1704,0.0,2005,20600060202,87831532.33333333
1705,0.0,2008,20600060202,87831532.33333333
1706,102806240.0,2010,20600060202,102806240.0
1707,106624844.0,2011,20600060202,106624844.0
1708,140200226.0,2012,20600060202,140200226.0
1709,139752928.0,2013,20600060202,139752928.0
1710,153166904.0,2014,20600060202,153166904.0
1711,117849790.0,2015,20600060202,117849790.0
1712,93471668.0,2016,20600060202,93471668.0
1713,64145186.0,2017,20600060202,64145186.0
1714,73573678.0,2018,20600060202,73573678.0
1715,62386924.0,2019,20600060202,62386924.0
1716,0.0,2005,20801010000,59912001.833333336
1717,0.0,2008,20801010000,59912001.833333336
1718,87113340.0,2010,20801010000,87113340.0
1719,82291106.0,2011,20801010000,82291106.0
1720,71219290.0,2012,20801010000,71219290.0
1721,83198066.0,2013,20801010000,83198066.0
1722,79529122.0,2014,20801010000,79529122.0
1723,78860114.0,2015,20801010000,78860114.0
1724,73495164.0,2016,20801010000,73495164.0
1725,64368190.0,2017,20801010000,64368190.0
1726,56375416.0,2018,20801010000,56375416.0
1727,42494214.0,2019,20801010000,42494214.0
1728,0.0,2005,20700040807,34873347.166666664
1729,0.0,2008,20700040807,34873347.166666664
1730,43489926.0,2010,20700040807,43489926.0
1731,46124174.0,2011,20700040807,46124174.0
1732,38581066.0,2012,20700040807,38581066.0
1733,43058948.0,2013,20700040807,43058948.0
1734,49278090.0,2014,20700040807,49278090.0
1735,60815790.0,2015,20700040807,60815790.0
1736,47534166.0,2016,20700040807,47534166.0
1737,34784820.0,2017,20700040807,34784820.0
1738,28927654.0,2018,20700040807,28927654.0
1739,25885532.0,2019,20700040807,25885532.0
1740,0.0,2005,20801050205,46618801.833333336
1741,0.0,2008,20801050205,46618801.833333336
1742,72797512.0,2010,20801050205,72797512.0
1743,62376950.0,2011,20801050205,62376950.0
1744,58557008.0,2012,20801050205,58557008.0
1745,64833390.0,2013,20801050205,64833390.0
1746,60061544.0,2014,20801050205,60061544.0
1747,57141792.0,2015,20801050205,57141792.0
1748,54678404.0,2016,20801050205,54678404.0
1749,50707584.0,2017,20801050205,50707584.0
1750,45929828.0,2018,20801050205,45929828.0
1751,32341610.0,2019,20801050205,32341610.0
1752,0.0,2005,20801110704,27781892.166666668
1753,0.0,2008,20801110704,27781892.166666668
1754,29817104.0,2010,20801110704,29817104.0
1755,29797132.0,2011,20801110704,29797132.0
1756,35172618.0,2012,20801110704,35172618.0
1757,38467916.0,2013,20801110704,38467916.0
1758,37719794.0,2014,20801110704,37719794.0
1759,32634784.0,2015,20801110704,32634784.0
1760,33262344.0,2016,20801110704,33262344.0
1761,40014026.0,2017,20801110704,40014026.0
1762,28897360.0,2018,20801110704,28897360.0
1763,27599628.0,2019,20801110704,27599628.0
1764,0.0,2005,20801100206,134204897.0
1765,0.0,2008,20801100206,134204897.0
1766,150760468.0,2010,20801100206,150760468.0
1767,162773748.0,2011,20801100206,162773748.0
1768,161970946.0,2012,20801100206,161970946.0
1769,208247650.0,2013,20801100206,208247650.0
1770,227722014.0,2014,20801100206,227722014.0
1771,181593952.0,2015,20801100206,181593952.0
1772,161345304.0,2016,20801100206,161345304.0
1773,129671124.0,2017,20801100206,129671124.0
1774,125675560.0,2018,20801100206,125675560.0
1775,100697998.0,2019,20801100206,100697998.0
1776,0.0,2005,20802060605,10149268.166666666
1777,0.0,2008,20802060605,10149268.166666666
1778,9523000.0,2010,20802060605,9523000.0
1779,8357846.0,2011,20802060605,8357846.0
1780,8073938.0,2012,20802060605,8073938.0
1781,12761508.0,2013,20802060605,12761508.0
1782,15564354.0,2014,20802060605,15564354.0
1783,12094722.0,2015,20802060605,12094722.0
1784,12763096.0,2016,20802060605,12763096.0
1785,13442646.0,2017,20802060605,13442646.0
1786,14450420.0,2018,20802060605,14450420.0
1787,14759688.0,2019,20802060605,14759688.0
1788,0.0,2005,20503040702,196662990.83333334
1789,0.0,2008,20503040702,196662990.83333334
1790,370858718.0,2010,20503040702,370858718.0
1791,348793076.0,2011,20503040702,348793076.0
1792,294348140.0,2012,20503040702,294348140.0
1793,258453700.0,2013,20503040702,258453700.0
1794,243721348.0,2014,20503040702,243721348.0
1795,188742746.0,2015,20503040702,188742746.0
1796,193512784.0,2016,20503040702,193512784.0
1797,166866696.0,2017,20503040702,166866696.0
1798,161400326.0,2018,20503040702,161400326.0
1799,133258356.0,2019,20503040702,133258356.0
1800,0.0,2005,20600060101,66375408.333333336
1801,0.0,2008,20600060101,66375408.333333336
1802,94928700.0,2010,20600060101,94928700.0
1803,88488462.0,2011,20600060101,88488462.0
1804,77224234.0,2012,20600060101,77224234.0
1805,84824580.0,2013,20600060101,84824580.0
1806,88378472.0,2014,20600060101,88378472.0
1807,93670626.0,2015,20600060101,93670626.0
1808,98861540.0,2016,20600060101,98861540.0
1809,68667476.0,2017,20600060101,68667476.0
1810,61244402.0,2018,20600060101,61244402.0
1811,40216408.0,2019,20600060101,40216408.0
1812,0.0,2005,20503010802,24910954.0
1813,0.0,2008,20503010802,24910954.0
1814,41257384.0,2010,20503010802,41257384.0
1815,36057884.0,2011,20503010802,36057884.0
1816,40159578.0,2012,20503010802,40159578.0
1817,30959268.0,2013,20503010802,30959268.0
1818,35654982.0,2014,20503010802,35654982.0
1819,29648566.0,2015,20503010802,29648566.0
1820,28598566.0,2016,20503010802,28598566.0
1821,16392950.0,2017,20503010802,16392950.0
1822,21186810.0,2018,20503010802,21186810.0
1823,19015460.0,2019,20503010802,19015460.0
1824,0.0,2005,20801040406,79361297.0
1825,0.0,2008,20801040406,79361297.0
1826,92428530.0,2010,20801040406,92428530.0
1827,105430480.0,2011,20801040406,105430480.0
1828,142651592.0,2012,20801040406,142651592.0
1829,127226298.0,2013,20801040406,127226298.0
1830,117621676.0,2014,20801040406,117621676.0
1831,97357702.0,2015,20801040406,97357702.0
1832,90849450.0,2016,20801040406,90849450.0
1833,61823384.0,2017,20801040406,61823384.0
1834,62033656.0,2018,20801040406,62033656.0
1835,54912796.0,2019,20801040406,54912796.0
1836,0.0,2005,20802040102,4398693.666666667
1837,0.0,2008,20802040102,4398693.666666667
1838,4767712.0,2010,20802040102,4767712.0
1839,4741898.0,2011,20802040102,4741898.0
1840,5397976.0,2012,20802040102,5397976.0
1841,4502392.0,2013,20802040102,4502392.0
1842,6973982.0,2014,20802040102,6973982.0
1843,5422032.0,2015,20802040102,5422032.0
1844,4805992.0,2016,20802040102,4805992.0
1845,4685558.0,2017,20802040102,4685558.0
1846,5497618.0,2018,20802040102,5497618.0
1847,5989164.0,2019,20802040102,5989164.0
1848,0.0,2005,20801090401,18390309.333333332
1849,0.0,2008,20801090401,18390309.333333332
1850,14888320.0,2010,20801090401,14888320.0
1851,18235148.0,2011,20801090401,18235148.0
1852,21669434.0,2012,20801090401,21669434.0
1853,21875548.0,2013,20801090401,21875548.0
1854,26512614.0,2014,20801090401,26512614.0
1855,25068446.0,2015,20801090401,25068446.0
1856,27468308.0,2016,20801090401,27468308.0
1857,31340962.0,2017,20801090401,31340962.0
1858,20393648.0,2018,20801090401,20393648.0
1859,13231284.0,2019,20801090401,13231284.0
1860,0.0,2005,20503060504,25123879.833333332
1861,0.0,2008,20503060504,25123879.833333332
1862,44381382.0,2010,20503060504,44381382.0
1863,46371710.0,2011,20503060504,46371710.0
1864,36169842.0,2012,20503060504,36169842.0
1865,38821358.0,2013,20503060504,38821358.0
1866,39212980.0,2014,20503060504,39212980.0
1867,38904526.0,2015,20503060504,38904526.0
1868,27363734.0,2016,20503060504,27363734.0
1869,16506672.0,2017,20503060504,16506672.0
