,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
295,-0.011482191,0.36472422,-0.014526276,0.074367076,0.0059809275,-0.031259786,2.7904654,1.1363401,0.03690796,-1.2666461,0.19188027,-0.85104775,-0.55833316,-1.2997363,0.2982451,-0.8936129,0.015503824,-1.820011,-0.78455734,0.7965918,-0.90310293,0.36239496,14.889498,0.095985495
296,-0.008454753,0.37403923,-0.016182395,-0.12106266,0.0019028815,-0.017975941,1.8611275,1.1357819,0.0058016405,-0.91628516,0.19251749,-1.2463298,-0.5536876,-1.3028123,0.307562,-1.0516074,-0.019895244,-1.7668021,-0.7868852,0.8480962,-0.91212136,-2.1822293,12.17215,0.12514004
297,-0.017390536,0.3806891,-0.01455292,-0.031145176,0.00744936,-0.012688149,1.7932347,1.5418904,-0.00064590684,-0.8624801,0.23638624,-0.97470754,-0.5154608,-0.8982445,0.03180897,-1.0547352,0.05530695,-1.7980746,-0.8101179,1.1612651,-0.7110215,-0.95570564,13.183409,-0.4388126
298,-0.016144378,0.42016402,-0.015065297,-0.023809627,0.0030901975,-0.013480439,4.3276124,1.7536526,0.029850641,-1.2221838,0.194893,-0.38596997,-0.79377645,-1.001456,0.06199767,-0.8029681,-0.030875482,-1.5256897,4.035895,0.83037215,-0.26164535,1.6027081,20.380774,0.57494557
299,-0.022053782,0.41269907,-0.0151173435,-0.06526918,0.0058812224,-0.01668306,3.493917,1.6025733,0.0006297563,-0.86023706,0.23088771,-1.0493159,-0.7902448,-1.1350279,-0.1761152,-1.0469505,-0.008872108,-1.6274289,3.7968645,1.0855973,-0.4277467,-1.1940227,17.739704,-0.1839298
300,-0.024432443,0.3339263,-0.010000684,0.32183355,-0.01979858,-0.064335935,3.1845481,2.246767,-0.02363619,-1.6208439,-1.1708837,-0.51635903,-0.6344769,-1.0322671,0.14715572,-0.73288465,-0.054422416,-1.9031376,-0.71001977,1.0176888,-0.84041864,4.1863894,18.626467,0.23428498
301,-0.032049857,0.3739952,-0.014808101,-0.109153084,0.008934715,-0.034453813,2.0577674,1.6511691,0.00025198943,-0.9266793,0.2335414,-1.2413721,-0.5205731,-1.1098566,-0.031164423,-1.0963393,-0.06962049,0.24143903,-0.7249159,1.2331924,-0.6358208,-1.0502045,15.217934,-0.45967495
302,-0.015111882,0.38275635,-0.014393039,-0.06617314,0.017268557,-0.016992748,1.8678432,1.1502295,-0.07562676,-0.71438473,0.1448401,-1.2457808,-0.5420833,-1.2878611,0.27841425,-1.05003,-0.014925178,-1.753625,-0.7893755,0.8560287,-0.88775957,-2.173711,11.904321,0.11384711
303,-0.035992138,0.40712836,-0.04701901,0.4332146,-0.022683872,-0.03396002,4.7665167,2.6286502,-0.016122216,-1.7476552,-1.1772343,-0.31497073,-1.1021458,-1.0720822,0.21299286,-0.992517,-0.15625952,-1.194405,5.7655983,1.2270372,-0.45512983,4.8656373,25.490068,0.6037865
304,-0.027688924,0.3537423,-0.010783086,0.36851215,-0.022392375,-0.018156009,3.1508965,2.6636732,-0.014052216,-1.6380268,-1.1787817,-0.5133471,-0.836427,-1.0712591,0.3160567,-0.7284384,-0.061512794,-1.646143,-0.7727602,1.2091379,-0.9238268,4.767283,19.046585,-0.010558318
305,-0.015628496,0.392111,-0.014712166,-0.11893977,0.015332591,-0.0169433,2.0124538,1.1637464,-0.06793679,-0.7761223,0.26159608,-1.2469476,-0.5524064,-1.2995172,0.35040218,-1.098567,0.007890004,0.23413211,-0.7275252,0.8786758,-0.6659741,-2.1663818,14.107704,-0.03205439
306,-0.015175119,0.35123417,-0.009621849,0.32691672,-0.008009274,-0.028905764,3.296989,2.693167,-0.1005673,-1.4891971,-1.2335695,-0.51438963,-0.83559823,-1.0721838,0.34805977,-0.77729905,-0.16283229,0.21419488,-0.71364003,1.2888875,-0.6677301,4.5376153,20.531702,-0.13533609
307,0.002483328,0.37303644,-0.0022652526,0.31120354,-0.037072632,-0.0015895318,3.1866257,2.6710017,-0.04917325,-0.8865222,-1.2534465,-0.45455122,-0.8287154,-1.0707335,0.31295273,-0.73314196,-0.05715036,-1.5941905,-0.7732209,1.215503,-0.9112516,4.778322,18.207684,-0.013847502
308,-0.037895408,0.33642384,-0.0066375434,0.37713954,-0.01792585,-0.018400501,3.297458,2.961272,-0.012962577,-1.7000562,-1.184283,-0.51529104,-0.84738976,-1.0799178,0.3677128,-0.7814251,-0.13822919,0.21882933,-0.7120897,1.2636242,-0.6702787,4.561124,20.63275,-0.18105245
309,-0.033787824,0.36821923,-0.014122243,-0.057184245,0.009673226,-0.018925648,2.0325608,1.9242035,0.006225739,-0.94687176,0.22946653,-1.241539,-0.526121,-1.1078123,-0.032757968,-1.1039267,-0.04110175,0.24356008,-0.72088,1.2308402,-0.64014804,-1.0479391,15.164136,-0.4851811
310,-0.03414625,0.40082687,-0.013591569,-0.06126986,0.019323664,-0.016981486,2.040107,1.6573418,-0.07277337,-0.7797996,0.17803259,-1.240169,-0.550854,-1.0963789,-0.02720531,-1.0943314,-0.012031505,0.23490423,-0.7247609,1.191699,-0.659481,-1.1331406,14.987381,-0.4960638
311,-0.032503236,0.34193227,-0.011112345,0.3712073,-0.019621199,-0.019595005,3.3034267,2.690121,-0.011372052,-1.6804789,-1.182753,-0.51424736,-0.83648026,-1.1572595,0.34770712,-0.814113,-0.16176835,0.21808302,-0.71399164,1.2468252,-0.6234031,4.684095,20.627207,-0.13335721
312,-0.027640311,0.35800296,-0.014772045,-0.1189304,0.0071420423,-0.020072065,3.2994514,2.357957,0.03884248,-1.3110954,-1.1879458,-0.50624835,-0.71056134,-1.1576475,0.3247532,-0.87734675,-0.06213364,0.23976552,-0.7277269,1.2611417,-0.642229,3.659265,19.754208,0.29935065
313,-0.030516487,0.33355245,-0.012350258,0.3698667,-0.022654057,-0.030870609,3.1492732,2.6632233,-0.022397012,-1.5945796,-1.1784183,-0.5150498,-0.8341273,-1.0611893,0.3150234,-0.72842723,-0.062336024,-1.6473511,-0.77439505,1.1925824,-0.927636,4.7698283,19.056597,-0.015726086
314,-0.03290542,0.39230815,-0.012484441,0.3804924,-0.021429986,-0.052687816,4.756301,2.915707,-0.02228751,-1.608589,-1.1755489,-0.31566882,-1.0861981,-1.0693634,0.16229282,-0.6853243,-0.108971596,-1.416734,3.4756875,1.203774,-0.4641369,4.257895,23.047407,0.09125825
315,-0.014967634,0.37053752,-0.015778463,-0.10617001,0.0057679247,-0.03067102,1.8798212,1.6066868,-0.0039549284,-0.86127096,0.23417583,-1.2410883,-0.51575106,-1.0966097,-0.080706775,-1.048505,0.008051115,-1.8668394,-0.78323567,1.1547383,-0.90714586,-1.0904357,13.361659,-0.34330955
316,-0.036400825,0.3374965,-0.0106950505,0.38791236,-0.01640445,-0.031786732,3.2959106,2.9595673,-0.01520028,-1.6850195,-1.1878407,-0.5189805,-0.84857315,-1.0788443,0.34598395,-0.7817867,-0.13653775,0.22071785,-0.7091833,1.2895559,-0.6295275,4.650827,20.483595,-0.17227936
317,-0.033364914,0.38539675,-0.0147335855,-0.063895494,0.0075817923,-0.03067593,2.06037,1.6498421,0.012401349,-0.9732963,0.22358848,-1.2429371,-0.5585203,-1.1118995,-0.06613634,-1.0975254,-0.0042102076,0.23998447,-0.7229093,1.2069247,-0.6551787,-1.1530998,15.1440735,-0.46278024
318,-0.0077234227,0.36152312,-0.008827427,0.32659408,-0.013608016,-0.053302426,3.142229,2.6373153,-0.104561105,-1.2982359,-1.2727162,-0.5093972,-0.8309613,-1.0676525,0.30957496,-0.72077566,-0.09797649,-1.6241382,-0.7735437,1.1940483,-0.9394655,4.584586,18.67984,-0.0076927156
319,0.02351379,0.3575341,-0.015277578,-0.11504054,0.016160764,-0.016269935,2.8275826,1.3759037,-0.042245742,-0.9937945,0.19533442,-0.8485861,-0.49160132,-1.3421646,0.13278449,-0.8378506,0.13010004,-2.04275,-0.7346268,0.573194,-0.8219845,0.25196144,14.737685,0.13231535
320,-0.029730402,0.32766643,-0.010508419,0.32614827,-0.016028801,-0.031745005,3.2948337,2.688987,-0.027162138,-1.6193358,-1.1732125,-0.51579386,-0.8417194,-1.0786148,0.34877694,-0.774768,-0.1644845,0.22281773,-0.712101,1.2909454,-0.647452,4.570327,20.576797,-0.14408939
321,-0.0118686715,0.37285656,-0.013625633,-0.106758244,0.021475466,-0.012045067,2.282781,1.8871012,-0.06712303,-0.85649306,0.3116393,-1.2415212,-0.3115969,-1.1031448,-0.20864286,-1.1264902,0.45239496,0.40990934,-0.60177934,1.0225337,-0.3706672,-0.8891737,16.091671,0.76093096
322,-0.019457435,0.39483747,-0.016131958,-0.123269334,0.0073280632,-0.020818546,2.9427378,1.7746141,0.039745856,-1.3108464,0.18432662,-0.85093516,-0.55906343,-1.3135026,0.3511332,-0.85495836,-0.060816072,0.23934974,-0.72775227,0.89569455,-0.64118546,1.7346901,17.864965,0.34924194
323,-0.026906462,0.37734398,-0.014537019,-0.07295116,0.007102547,-0.031455155,2.0386245,1.1575522,0.012773262,-0.9850219,0.17982985,-1.2498031,-0.55826545,-1.3096329,0.3520213,-1.1002192,-0.023859067,0.24087828,-0.72502536,0.88809454,-0.6515614,-2.179315,14.032933,-0.015569087
324,-0.031789638,0.38286904,-0.0157924,-0.034377165,0.0065867594,-0.023933742,1.9450823,1.6111069,0.004883121,-0.9341333,0.22975059,-0.9763308,-0.51964486,-0.9112424,-0.003937515,-1.1091146,-0.06333646,0.23694693,-0.75244296,1.1886709,-0.4304574,-0.91115385,14.976948,-0.5402292
325,-0.014640933,0.37219393,-0.017233806,-0.10839517,0.0049519036,-0.01736196,1.882786,1.6057507,-0.0023637563,-0.8802759,0.23193079,-1.238837,-0.51197815,-1.0898948,-0.0891017,-1.0501122,0.006899673,-1.8586661,-0.7844374,1.1474234,-0.9152329,-1.0915991,13.374703,-0.33978105
326,-0.0272951,0.34304568,-0.01114486,0.3385315,-0.020894822,-0.049640086,3.090259,2.5595784,-0.024976356,-1.5683812,-1.1745138,-0.46637926,-0.8326021,-0.8394491,0.059186652,-0.7141839,-0.059913874,-1.5671463,-0.8048066,1.1991328,-0.726479,4.375476,18.376179,-0.06263712
327,-0.03770776,0.31600904,-0.009835035,0.36466503,-0.01471166,-0.054577425,3.1511393,2.6213982,-0.021779528,-1.6966953,-1.1628438,-0.5130344,-0.8440844,-1.0788248,0.37204716,-0.7501716,-0.19087438,-0.22533411,-0.7652668,1.2776171,-0.84134704,4.372093,19.990837,0.09917125
328,-0.016627,0.3756798,-0.014520973,-0.06780163,0.0069948533,-0.017043406,1.885489,1.606057,0.0071904934,-0.91659623,0.23231702,-1.2406865,-0.51483923,-1.0946538,-0.08116193,-1.0483,0.009432879,-1.8604825,-0.7829685,1.1541921,-0.9062753,-1.0898496,13.325126,-0.33876038
329,-0.012934478,0.36166382,-0.009030317,0.32728156,-0.013097562,-0.05259238,3.1474895,2.637205,-0.10153795,-1.4259069,-1.2173475,-0.50896674,-0.83075386,-1.0795941,0.31143162,-0.720717,-0.09686898,-1.6216428,-0.7739928,1.1944714,-0.94040567,4.595149,18.742008,-0.006190139
330,0.0035085252,0.3933179,-0.012600668,-0.10236805,0.01637749,-0.015726313,1.8768069,1.6129942,-0.07286039,-0.5603811,0.21594067,-1.2340815,-0.50535864,-1.0829266,-0.0835498,-1.0474399,0.05084868,-1.8573855,-0.7848129,1.1488482,-0.9211728,-1.0787995,13.263027,-0.3517878
331,-0.027581885,0.33956242,-0.011334249,0.32585013,-0.02262352,-0.05399057,3.1468875,2.6315827,-0.023348786,-1.6018705,-1.178832,-0.5132919,-0.8400967,-1.0781492,0.30790952,-0.7263016,-0.09708802,-1.6311122,-0.77250016,1.2136754,-0.9194911,4.585642,18.86743,-0.01581218
332,-0.030919729,0.3672591,-0.013405831,-0.07448285,0.00543913,-0.03198931,2.7904587,1.7411189,0.04273953,-1.3301902,0.18748266,-0.85055625,-0.7114709,-1.3015435,0.36482698,-0.8605078,-0.05487481,-0.20294437,-0.7812086,0.8482233,-0.82298905,1.1403805,16.822258,0.5949327
333,-0.03185582,0.3223066,-0.016853558,0.33786446,-0.016275562,-0.017337475,3.2974699,2.6861854,-0.0154946605,-1.6302155,-1.1874897,-0.51960975,-0.8353383,-1.1523662,0.36290133,-0.82041687,-0.10871908,0.24859598,-0.71097565,1.2522672,-0.6189479,5.1541066,21.214806,-0.117050186
334,-0.030300831,0.33806127,-0.011029329,0.3632629,-0.02051448,-0.05464125,3.1513207,2.6449142,-0.02213248,-1.6285411,-1.1771995,-0.3133207,-1.0875075,-1.0747328,0.15241225,-0.72924674,-0.11282258,-1.6367534,-1.358388,1.2232822,-0.9149663,4.5732718,18.291008,0.11305285
335,-0.026771644,0.39256433,-0.015828243,-0.10956836,0.008639668,-0.01769001,2.0350406,1.6509485,0.00985216,-0.9632529,0.22585478,-1.2393208,-0.52165794,-1.1101941,-0.029708225,-1.0984212,-0.072567135,0.24040474,-0.7227504,1.2259631,-0.64334995,-1.0463076,15.189919,-0.455048
336,-0.036148116,0.3221763,-0.010919953,0.323364,-0.029451469,-0.07053901,3.3188436,2.6564128,-0.021185584,-1.6493443,-1.0721507,-0.5149095,-0.8442931,-1.0830891,0.35570908,-0.7677709,-0.14281076,0.22345524,-0.712089,1.2614381,-0.6601116,4.362022,20.612885,-0.15197492
337,-0.03611822,0.32222342,-0.010923076,0.32296026,-0.029470311,-0.06934007,3.3205705,2.6563919,-0.02700221,-1.6487998,-1.1735103,-0.51473075,-0.8445747,-1.0823574,0.35612682,-0.7672709,-0.18622874,0.22354071,-0.71206963,1.2535802,-0.65913546,4.362592,20.509777,-0.15212572
338,-0.032306142,0.32593533,-0.011519776,0.51742333,-0.020954972,-0.026773538,3.1437893,2.6618164,-0.021602362,-1.5840285,-1.1795048,-0.5188922,-0.84448457,-1.0703653,0.2757332,-0.73097384,-0.030490555,-1.6535641,-0.77029616,1.1575757,-0.893743,4.7122703,19.30357,-0.037854526
339,-0.022166925,0.36762312,-0.011845655,0.32433686,-0.021532537,-0.05611348,3.147755,2.6318152,-0.01630869,-1.6312261,-1.1772399,-0.51259065,-0.8381007,-1.0788168,0.31293994,-0.72631186,-0.09711745,-1.6384242,-0.7748944,1.216575,-0.91963255,4.5789766,18.861685,-0.01427722
340,-0.011532322,0.33834153,-0.013730762,-0.07130105,0.005638761,-0.021160588,2.1898139,1.0615847,0.014185312,-1.0082066,0.19519697,-0.988207,-0.3602127,-1.0614233,0.010045152,-1.1281345,0.24449298,0.41747263,-0.6110206,0.63273555,-0.1505669,-2.8513794,14.0058775,0.7767968
341,-0.008336563,0.35779682,-0.01691539,0.12571795,0.0053937356,-0.020951489,3.1502,2.663508,0.0360777,-1.2467581,-1.1700516,-0.5059464,-0.83576566,-1.1731728,0.26671416,-0.7761535,-0.019346757,-1.7947173,-0.7913341,1.1878824,-0.88083243,3.9797044,18.108828,0.3746067
342,-0.027557474,0.34325486,-0.013765781,0.3298808,-0.015034924,-0.030444019,3.296248,2.6885254,-0.009948619,-1.65711,-1.1885045,-0.5144986,-0.8395557,-1.1563648,0.33557358,-0.8199363,-0.11721581,0.24337992,-0.71345395,1.2878596,-0.64636797,5.1186233,21.1606,-0.115824096
343,-0.029470451,0.33238095,-0.009990108,0.37450498,-0.018781666,-0.032178342,3.1469212,2.6640189,-0.023274615,-1.5775471,-1.1790473,-0.5170476,-0.83660126,-1.0702479,0.29852355,-0.7309377,-0.062300548,-1.6299546,-0.7708477,1.2218857,-0.88393945,4.901345,18.83604,-0.009149608
344,-0.035069283,0.36612976,-0.015582867,-0.067859486,0.008158923,-0.017878937,2.0372803,1.6497141,0.0061310623,-0.98248136,0.22739981,-1.2434881,-0.5618646,-1.1140685,-0.10256631,-1.0972965,-0.008345659,0.24227,-0.72507834,1.1907433,-0.6526096,-1.1743997,15.1951885,-0.42297214
345,-0.025262201,0.36337802,-0.01660272,-0.112527825,0.010519107,-0.012283595,2.286411,1.8825004,0.002977603,-0.97189295,0.2448885,-1.2426682,-0.3542381,-1.1622874,-0.1993965,-1.1265715,0.40914908,0.41981956,-0.6003651,0.98516,-0.33273187,-1.0791911,15.809996,0.7774869
346,-0.010575343,0.3470506,-0.01622911,-0.06352195,0.0061128912,-0.025455926,1.8529614,1.5411154,-0.004165123,-0.8291812,0.23711081,-0.97779477,-0.5452341,-0.9198205,0.17870337,-1.0291641,0.085067,-1.7794199,-0.8118957,1.1075411,-0.7128362,-1.0180109,13.223074,-0.37892023
347,-0.022674864,0.32949638,-0.014386882,0.1670692,0.0085275415,-0.02053062,3.303242,2.6773982,0.042673323,-1.3307958,-1.1840776,-0.5068896,-0.84114736,-1.1636043,0.32405305,-0.8359833,-0.09099216,0.24285959,-0.72702336,1.2612728,-0.64522904,4.193742,20.264553,0.2393599
348,-0.0327843,0.3335906,-0.010244263,0.33236402,-0.024799516,-0.023395061,3.5640714,2.319655,-0.019430568,-1.6918397,-1.1842937,-0.51485807,-0.6379348,-1.0332197,0.2138779,-0.8409432,-0.11889935,0.40132937,-0.5784142,1.0686117,-0.33828205,4.1672096,20.81203,0.5619011
349,-0.016832927,0.3539586,-0.0145287365,0.32746264,-0.019572234,-0.019045679,3.147288,2.6663802,-0.018669153,-1.5733143,-1.0673082,-0.51329,-0.8354162,-1.1489481,0.2985178,-0.7701977,-0.00976081,-1.6343653,-0.7740429,1.2323884,-0.9111574,4.920512,19.257828,0.004125717
350,0.00953889,0.3626519,-0.011221557,-0.0690674,0.018042581,-0.014861515,1.9259384,1.7388757,-0.07066806,-0.62051755,0.18384406,-1.2443837,-0.33899638,-1.2388006,-0.20794488,-1.027581,0.48020282,-2.1335616,-0.7270786,0.9024596,-0.8526969,-0.8945889,13.708012,0.4272502
351,-0.031565204,0.3433054,-0.030913804,0.33746064,-0.021861225,-0.06473959,3.1454523,2.6461158,-0.025462646,-1.5901259,-1.1798958,-0.31522653,-1.0880922,-1.0760578,0.14997661,-0.65027297,-0.101924196,-1.6495434,-1.2958875,1.2215118,-0.898052,4.4802465,18.439203,-0.045281947
352,-0.020889984,0.36246055,-0.01342543,0.3275851,-0.022719497,-0.02052523,3.1514692,2.6890752,-0.018640269,-1.6000042,-1.1729244,-0.4663479,-0.8379861,-1.0718646,0.29299253,-0.73131394,-0.06267558,-1.652525,-0.77191055,1.0604496,-0.91198677,4.782034,19.11574,-0.0048316848
353,0.010307837,0.36764073,-0.010994735,-0.10449604,0.019926386,-0.0151290735,1.9207178,1.8266058,-0.07070437,-0.62830335,0.22081299,-1.2360173,-0.30067304,-1.0888664,-0.2669715,-1.0175917,0.51321113,-2.1008518,-0.73118097,0.94828385,-0.87529033,-0.89892554,13.717545,0.4526479
354,-0.0174635,0.37955678,-0.014905412,-0.01945207,0.007428579,-0.012574627,1.7888895,1.8180544,-0.0006676713,-0.86139005,0.23738623,-0.9769163,-0.52051383,-0.8994577,0.032037392,-1.0606285,0.0854346,-1.7970926,-0.8084503,1.1590707,-0.71074367,-0.9523911,13.194769,-0.46215236
355,-0.008505973,0.36395946,-0.016077869,-0.052263863,0.008378949,-0.023715818,1.8434502,1.3337036,0.0059486646,-0.89936,0.19635424,-0.98882765,-0.55592614,-1.0792606,0.022159245,-1.0497698,0.061800595,-1.7586441,-0.8152331,0.8049628,-0.71159166,-2.5015602,11.7707205,0.040081173
356,-0.0087096505,0.36122826,-0.017572667,0.12368451,0.0030024918,-0.019484852,3.1525986,2.6569684,0.034098543,-1.2423183,-1.1805096,-0.525352,-0.8374275,-1.170237,0.2731729,-0.7740806,-0.01629483,-1.8561431,-0.78995794,1.1757967,-0.9084432,3.9048362,18.209677,0.33931696
357,-0.03333207,0.3761387,-0.014377427,-0.06320014,0.009495475,-0.027187457,2.036128,1.5627221,0.0125190485,-0.9640749,0.19239388,-1.2420665,-0.5585444,-1.1439614,0.0005841145,-1.0860848,-0.025504086,0.23949355,-0.7204382,1.1086141,-0.6457562,-0.90706664,15.415294,-0.43163854
358,-0.012476666,0.3829189,-0.016233185,-0.10796007,0.0050600977,-0.016226064,1.8825176,1.6063212,0.0049005304,-0.90339273,0.23005025,-1.238751,-0.51568794,-1.0971491,-0.08135012,-1.0489959,0.007960056,-1.85954,-0.7829809,1.1552094,-0.9052251,-1.0879201,13.346402,-0.33785304
359,-0.030690916,0.3313323,-0.010007716,0.36424828,-0.019778648,-0.059817784,3.18921,2.2467546,-0.022621732,-1.653046,-1.1689179,-0.5178074,-0.6334683,-1.0309,0.16031376,-0.7333941,-0.05288021,-1.857371,-0.7107473,1.064148,-0.84538674,4.2049046,18.498695,0.23347768
360,-0.023080593,0.37084523,-0.030808102,0.33058596,-0.022526598,-0.053376723,3.1473365,2.6329195,-0.01617421,-1.6297925,-1.1775577,-0.51315415,-0.8425087,-1.0792994,0.31850508,-0.66480994,-0.08822228,-1.6462046,-0.7753582,1.2184197,-0.9075537,4.4766483,18.889612,-0.051231228
361,-0.030994955,0.35163668,-0.012253874,0.3605327,-0.021174377,-0.053928383,3.1467957,2.9044383,-0.013889102,-1.649022,-1.1690885,-0.51462394,-0.8457392,-1.0807289,0.31137246,-0.7224185,-0.07202082,-1.6304634,-0.770473,1.2031058,-0.92474145,4.585922,18.895168,-0.04770433
362,-0.005528868,0.33266222,-0.016125683,0.18151087,0.01026105,-0.012039757,3.1877503,2.2965322,-0.0432049,-1.1163064,-1.0968639,-0.5123532,-0.6209113,-1.0915447,0.09544066,-0.7806446,0.05688627,-2.07471,-0.7153123,1.0151504,-0.82685995,3.9561806,18.407726,0.19637366
363,-0.0307188,0.31637058,-0.011513385,0.3260062,-0.019664707,-0.020292351,3.1518745,2.653542,-0.021019228,-1.6401513,-1.0650994,-0.52799296,-0.8477592,-1.0735724,0.362361,-0.7604463,-0.120169245,-0.22396345,-0.76671267,1.2990535,-0.80447465,4.6363025,20.178167,0.10528297
364,0.010258668,0.35758245,-0.010899422,-0.10450477,0.016508378,-0.01512904,1.9263455,1.7385898,-0.07067604,-0.6204867,0.18155901,-1.2361401,-0.33913708,-1.1642063,-0.229742,-1.0112127,0.48036408,-2.119608,-0.72726333,0.8925424,-0.8511354,-0.7954567,13.815921,0.42706993
365,-0.030026551,0.37129253,-0.016444536,-0.108367264,0.008425224,-0.031234877,2.031706,1.6501905,0.0024916248,-0.9292809,0.22469091,-1.2413485,-0.5206766,-1.1040244,-0.03747554,-1.0987965,-0.07214582,0.24410093,-0.7240302,1.2212453,-0.65052,-1.0500721,15.228559,-0.46150476
366,-0.00636125,0.37220165,-0.014630068,-0.10426889,0.023006592,-0.016166491,2.2763913,1.8870453,-0.06859356,-0.7100149,0.22112346,-1.2403007,-0.30921996,-1.1055311,-0.20764765,-1.12607,0.42651555,0.41182706,-0.60022366,1.0125189,-0.36842307,-0.87238854,16.046202,0.76551914
367,-0.024585702,0.3319571,-0.014446132,0.38103798,-0.018595556,-0.0182868,3.1469076,2.938054,-0.01893918,-1.6020023,-1.1772987,-0.51544154,-0.8350975,-1.1397003,0.27168047,-0.7787679,-0.006839307,-1.8677787,-0.7716242,1.214772,-0.91753286,5.065952,19.325901,-0.017709017
368,-0.02455391,0.43275785,-0.01867263,0.33805922,-0.008066324,-0.14498422,4.7722516,2.615223,-0.033192385,-1.7592031,-1.2612134,-0.29102626,-0.860084,-0.9735079,-0.037092544,-0.71156144,-0.21908046,-0.61861575,7.4163685,1.0551926,-0.3714866,4.6594357,27.444744,0.74990857
369,-0.015071899,0.32420647,-0.010598116,0.32492432,-0.017330002,-0.05238563,3.531848,2.2898033,-0.10142258,-1.4463476,-1.1621864,-0.5150845,-0.63101494,-1.0337284,0.20442049,-0.8271394,-0.11721559,0.39357206,-0.5801109,1.0450373,-0.3771709,3.9570715,20.798977,0.51410234
370,-0.010935405,0.32585615,-0.014188444,0.32532528,-0.005190687,-0.011964011,3.5413773,2.3237238,-0.089065135,-1.5892085,-1.0918704,-0.5150576,-0.6291317,-1.1068759,0.19136363,-0.8853085,-0.043153755,0.4164082,-0.57913256,1.1030656,-0.36097804,4.689941,21.577326,0.51621133
371,-0.023097819,0.36414215,-0.011284478,0.327478,-0.019103691,-0.015767304,3.1471827,2.6655896,-0.014971498,-1.6141518,-1.1812617,-0.5130159,-0.83632195,-1.0718346,0.2889644,-0.7312857,-0.06492307,-1.6265419,-0.77186704,1.2160691,-0.9100612,4.800941,18.989458,-0.0024666663
372,-0.0063621206,0.37483808,-0.016108131,-0.12265481,0.0031156088,-0.01886514,2.793061,1.7540368,0.041484408,-1.2598875,0.29943487,-0.84784096,-0.555645,-1.3014678,0.2983988,-0.80402505,0.032100927,-1.8404818,-0.7868468,0.8187157,-0.90347856,1.7261844,16.206303,0.48702833
373,-0.028061694,0.37987593,-0.01693664,-0.10946398,0.0077873687,-0.019358644,2.0376296,1.651747,0.007898769,-0.92371666,0.3360424,-1.2518181,-0.55919874,-1.1118664,-0.023355933,-1.0960717,0.027723698,0.24154636,-0.72552884,1.212175,-0.64197284,-1.1463574,15.213596,-0.49408457
374,-0.026288554,0.40013388,-0.009540345,0.36950514,-0.0191167,-0.05912242,4.772407,2.2438962,-0.014771715,-1.6874081,-1.1691866,-0.31685212,-0.878967,-1.0287069,0.12304874,-0.7323561,-0.10864831,-1.3490869,3.27483,1.0050461,-0.42627016,3.8223512,22.56236,0.14100957
375,-0.032009155,0.3314397,-0.012924971,0.37436467,-0.0140617145,-0.02246078,3.245039,2.640889,-0.021807995,-1.6386211,-1.182301,-0.4687208,-0.8417147,-0.8718658,0.04513853,-0.80676377,-0.12424736,0.21673174,-0.7432027,1.3047228,-0.4511508,4.487828,20.202986,-0.17875046
376,-0.028156297,0.37654644,-0.016230732,-0.11048565,0.008182784,-0.031537734,2.0319376,1.6523397,0.0016314961,-0.9246082,0.23213428,-1.2405645,-0.5217251,-1.1085824,-0.027507998,-1.0971478,-0.07162564,0.24445188,-0.7230072,1.2268821,-0.6402236,-1.0534196,15.194103,-0.45437127
377,-0.023980606,0.37259388,-0.015950408,-0.12672724,0.006466724,-0.03168298,2.028183,1.2434797,0.0017666388,-0.9299884,0.20493001,-1.2495636,-0.5591006,-1.2191777,0.028314006,-1.1012614,0.036337603,0.24213472,-0.7277315,0.97390944,-0.63717294,-2.1942108,14.066069,-0.4427283
378,-0.0350097,0.41002807,-0.014382672,-0.030275881,0.00836345,-0.013513867,1.9512163,1.5497651,0.007796757,-0.97555214,0.22606741,-0.97532994,-0.5192723,-0.9209156,-0.020335045,-1.1064413,-0.07889417,0.2352589,-0.7512407,1.2640775,-0.40071428,-0.91141945,15.001909,-0.5702634
379,-0.020341782,0.39558548,-0.014222667,-0.103704,0.018090773,-0.016274046,2.036621,1.5673449,-0.073354706,-0.75751555,0.13599989,-1.2386787,-0.55396384,-1.1121464,-0.0034920769,-1.087875,-0.013582991,0.23461759,-0.7205052,1.1868929,-0.6545865,-0.9341604,15.197848,-0.4216577
380,-0.015632048,0.3463385,-0.015374298,-0.016040545,0.0075938753,-0.020332647,1.788809,1.8186828,0.0057062637,-0.8828776,0.23420148,-0.977652,-0.51990175,-0.9061765,0.18697685,-1.0335261,0.07808553,-1.7889453,-0.80856574,1.1498698,-0.71280247,-0.89583784,13.365534,-0.46341613
381,-0.026556335,0.33642986,-0.011372847,0.32672542,-0.022889158,-0.035416223,3.1440032,2.6632152,-0.02578864,-1.565635,-1.1797843,-0.5154796,-0.83670795,-1.0725399,0.31795517,-0.7276152,-0.06415001,-1.6482176,-0.77252334,1.19961,-0.9172253,4.7443886,19.101524,-0.012601252
382,-0.030741591,0.35545722,-0.012111263,-0.06851837,0.010585754,-0.012757344,2.2844882,1.8829085,0.011273366,-0.9877898,0.34744248,-1.2405226,-0.318505,-1.113883,-0.20254788,-1.127538,0.42071724,0.41980106,-0.60285175,1.0077548,-0.3497384,-0.89183897,16.10892,0.7996522
